Toft,Wa5y,Todd,Watt,0.88,,,,,,,
Dwbi4a,Higgt,Debora,Hight,0.51,,,,,,,
Srqvy,Winkfemso3u4ld,Staci,Winkfemaleield,0.52,,,,,,,
Stwv2,P3dk,Steve,Peck,0.78,,,,,,,
Ronzoe,G4srk,Ronald,Green,0.04,,,,,,,
Mseh,Phiklyps,Mark,Phillips,0.78,,,,,,,
Wikk9dm,Rif2,William,Rose,0.67,,,,,,,
Jenz,Mar1uet5f,Jena,Marquette,0.09,,,,,,,
Terd7,Trojoz,Terry,Troupe,0.56,,,,,,,
Jwkrs,Flanserx,James,Flanders,0.51,,,,,,,
Gerajdubr,Leeys,Geraldine,Lewis,0.55,,,,,,,
Wikloan,Copke7,William,Copley,0.1,,,,,,,
Eliaaj3tg,Mootq,Elizabeth,Moore,0.63,,,,,,,
Wikluxk,Oclknor,William,Oconnor,0.57,,,,,,,
Cha5lee,Lwmh,Charles,Lamb,1,,,,,,,
Kfvon,Smifi,Kevin,Smith,0.62,,,,,,,
Heidk,Valacsx,Helen,Valadez,0.08,,,,,,,
Pwyfkxk,Eunanns,Patrick,Eubanks,0.79,,,,,,,
Margaren,Ort7z,Margaret,Ortiz,0.04,,,,,,,
Chwrp4s,Hlnve,Charles,Hobbs,0.6,,,,,,,
Mollhe,Eld4ifbw,Mollie,Eldridge,0.63,,,,,,,
Trzvid,Vardqa,Tracie,Vargas,0.95,,,,,,,
Sv9g7,E00z,Scott,Epps,0.76,,,,,,,
Sharef,Sorqbje,Sharen,Sprague,0.72,,,,,,,
Kq82,Aend4,Kaye,Arndt,0.57,,,,,,,
H4len,Vidwreri,Helen,Vidaurri,0.69,,,,,,,
Craot,Humpj4s6,Craig,Humphrey,0.74,,,,,,,
Rifgatd,Hermzkn,Richard,Hermann,0.81,,,,,,,
Stevsn,Wekoa,Steven,Wells,0.63,,,,,,,
Wilfrmsidredo,Wh4ektr,Wilfemaleredo,Wheeler,0.56,,,,,,,
Brwba7,Poudq,Brandy,Ponce,0.88,,,,,,,
Ajnab30ke,Atkikd,Annabelle,Atkins,0.82,,,,,,,
Sherh0,Th0koain,Sheryl,Thompson,0.93,,,,,,,
Ed2zrs,Voolanuega,Edward,Villanueva,0.74,,,,,,,
Denu0s,Mckinhfy,Dennis,Mckinney,0.56,,,,,,,
Linca,Ms5on8,Linda,Marini,0.73,,,,,,,
Aatlst,Ludfro,Ashley,Lucero,0.58,,,,,,,
Jozv,D84gkj,Jose,Durbin,0.06,,,,,,,
Frzhklun,Aielpi,Franklin,Aiello,0.6,,,,,,,
Svpvy,Jampsob,Scott,Jamison,0.64,,,,,,,
Janwz,Bakt2,James,Banta,0.58,,,,,,,
Lae56,Rifh,Larry,Rich,0.89,,,,,,,
Sani4p,Cla9w9nv,Samuel,Clausing,0.55,,,,,,,
Paknr5,Mvdu0lwy,Palmer,Mcculley,0.74,,,,,,,
Jukoahma,Em4ewon,Julianna,Emerson,0.52,,,,,,,
Davod,Vayz3,David,Vance,0.76,,,,,,,
Tee4ds,Hand6,Teresa,Handy,0.07,,,,,,,
Tjljxs,Scgwfenalefrmaleer,Thomas,Schefemalefemaleer,0.99,,,,,,,
Drb5z,Toeeed,Debra,Torres,0.78,,,,,,,
Doneif,Pi5rd,Donald,Pitts,0.69,,,,,,,
Jasnh,Cl3m,Jason,Clem,0.8,,,,,,,
Lulkh,De56h,Lilly,Derry,0.08,,,,,,,
Pamqks,Saj,Pamela,Say,0.09,,,,,,,
Jennlfenwlser,Ga4sa,Jennifemaleer,Garza,0.1,,,,,,,
Glemgs,Rof6rx,Glenda,Rogers,0.07,,,,,,,
Bwoo3,Acizyw,Belle,Acosta,0.53,,,,,,,
Suxzy,Dumz1at,Susan,Dunaway,1,,,,,,,
Alfrmajeeed,Muejie4,Alfemalered,Mueller,0.98,,,,,,,
Delor0a,Hstrix,Deloris,Harris,0.55,,,,,,,
Jud6,Lov3,Judy,Love,0.82,,,,,,,
Gen4vpefw,Mdaxe,Genevieve,Mease,0.67,,,,,,,
Tinr,Ronrr6z,Tina,Roberts,0.86,,,,,,,
Szlvas9r,Tu4bf5,Salvador,Turner,0.64,,,,,,,
Jexxifa,H9llxhe,Jessica,Holland,0.65,,,,,,,
Edu5b,Souh5,Edith,Soucy,0.53,,,,,,,
Tjpnaf,Renw8m,Thomas,Rendon,0.87,,,,,,,
Duwy7j,Vazwufx,Dustin,Vazquez,0.79,,,,,,,
Estnsr,Karw,Esther,Katz,0.94,,,,,,,
Gussue,Akvat4z,Gussie,Alvarez,0.53,,,,,,,
Wsluer,Rofrin8ez,Walter,Rodriguez,0.91,,,,,,,
Marv,Weaf5f,Mary,Weaver,0.07,,,,,,,
Gl94ya,Scgmoet,Gloria,Schmidt,0.95,,,,,,,
Caritj,Kimsrt,Carmen,Kimsey,0.97,,,,,,,
Mic6eike,Jaj4x,Michelle,James,0.5,,,,,,,
Mat7,Rodx,Mary,Ross,0.56,,,,,,,
Davnt,Cavibfzz,David,Caviness,0.9,,,,,,,
Shk5l3h,L3wuc,Shirley,Lewis,0.86,,,,,,,
Ms5k,Joj3s,Mark,Jones,0.72,,,,,,,
Ka5m6,Wadd,Kathy,Ward,0.59,,,,,,,
Payelcm,Hsrg,Patrick,Herb,0.92,,,,,,,
Hzr0jf,Hardong,Harold,Harding,0.73,,,,,,,
Maedejoa,Lw2soh,Marcella,Lawson,0.94,,,,,,,
Alkwm,Hehffofk,Allan,Hendrick,0.72,,,,,,,
Misgw4l,Tose0i,Michael,Towell,0.94,,,,,,,
Au2tij,Pyw6r,Austin,Pyatt,0.87,,,,,,,
Raynojx,Wilkoajs,Raymond,Williams,0.69,,,,,,,
Rpt,Ruvhl,Roy,Rubio,0.72,,,,,,,
Antg0gy,Gihrers,Anthony,Giguere,0.57,,,,,,,
Ri6z,Sejn8,Rita,Selby,0.07,,,,,,,
Marceils,Deocemaoeino,Marcella,Delfemaleino,0.74,,,,,,,
Cinff,Sji4y,Cindy,Smith,0.92,,,,,,,
Magru,Newvsee6,Mabel,Newberry,0.7,,,,,,,
Pzme9z,Mahnstx,Pamela,Maynard,0.83,,,,,,,
Carisqg,Grefhe,Caridad,Greene,0.53,,,,,,,
I4emw,Matkms,Irene,Mathis,0.06,,,,,,,
Osdq4,Welkry,Oscar,Welker,0.08,,,,,,,
Lilokr,Stexot,Lillie,Steele,0.86,,,,,,,
Dobka,Okdlk,Donna,Olson,0.82,,,,,,,
Dpjaod,Conjh,Donald,Covin,0.6,,,,,,,
Ke5et,H9djw,Kerry,Hodge,0.93,,,,,,,
Okf2,La5sdb,Olga,Larsen,0.74,,,,,,,
Jejhh,Jphhdpn,Jenny,Johnson,0.86,,,,,,,
Dobha,Garbrr,Donna,Garner,0.78,,,,,,,
Rrbecba,Wilohktf,Rebecca,Willhite,0.65,,,,,,,
Damisolq,Gre6v,Danielle,Green,0.68,,,,,,,
Dsf0s,Mism35,David,Misner,0.06,,,,,,,
Caelk,Dihwklx,Carol,Dibella,0.95,,,,,,,
Osc4w,Mon6w5o,Oscar,Montero,0.97,,,,,,,
Rogrdr,Brpqj,Robert,Brown,0.52,,,,,,,
Patrjcw,Moojeb,Patrice,Mooney,0.8,,,,,,,
Wiloit,Hsrm8h,Willie,Harmon,0.87,,,,,,,
Ba4bz4a,Csrtfy,Barbara,Carter,0.8,,,,,,,
Elizaneyy,Cprrqo3a,Elizabeth,Corrales,0.5,,,,,,,
Liqd,Alo3n,Lisa,Allen,0.08,,,,,,,
Psytkxia,B0wc4b,Patricia,Bowden,0.7,,,,,,,
Mar-00,Pwoka,Mark,Palma,0.74,,,,,,,
Loukr,Fihd9,Louis,Finck,0.7,,,,,,,
Matybqe,Heuja,Matthew,Heinz,0.84,,,,,,,
A8h,Kimb,Ann,King,0.72,,,,,,,
Chriagopn3f,Settir,Christopher,Settle,0.59,,,,,,,
Jeqys,Kinbayon,Jesus,Kingston,0.71,,,,,,,
St30hen,Thpmsw,Stephen,Thomas,0.95,,,,,,,
Anf5ws,Simjg,Andrea,Simon,0.85,,,,,,,
Irwud,Beemmdh,Irene,Berkman,0.81,,,,,,,
Liuode,Faerxg,Louise,Farrar,0.55,,,,,,,
Aafpj,Avolz,Aaron,Avila,0.87,,,,,,,
Kzro4,Newg85t,Katie,Nesbitt,0.09,,,,,,,
Jpx2,Cathrh,Jose,Cathey,0.71,,,,,,,
Edm7jd,Lawc0k,Edmund,Lawson,0.54,,,,,,,
Shs2h,Mic0n,Shawn,Mixon,0.87,,,,,,,
Bsior7,Alonep,Bailey,Alonzo,0.09,,,,,,,
Jsm5z,Dag8d,James,Davis,0.98,,,,,,,
W8lliab,H7i,William,Hug,0.87,,,,,,,
Etyfj,Tamwdera,Ethel,Talavera,0.92,,,,,,,
Jugr,Ervum,June,Ervin,0.57,,,,,,,
Tose,Rone4l,Todd,Romero,0.61,,,,,,,
Stwohak9e,Petefaem,Stephanie,Petersen,1,,,,,,,
Degorzk,Bigy,Deborah,Bier,0.65,,,,,,,
Ricnsdc,Howsts,Richard,Howard,0.04,,,,,,,
Joej7s,Mcbeirr,Joshua,Mcbride,0.71,,,,,,,
Katmefije,Gal8o,Katherine,Gallo,0.76,,,,,,,
Mafi,Tz0iw,Mary,Tapia,0.05,,,,,,,
Gaikd,Rosrig7qx,Gayla,Rodriguez,0.93,,,,,,,
Rur7,Rpbwftr,Ruth,Roberts,0.61,,,,,,,
Ofwmao2dlia,M9lmd,Ofemaleelia,Mills,1,,,,,,,
Kariz,Horhqa,Karla,Hodges,0.79,,,,,,,
Adxm,Coilg,Adam,Colon,0.73,,,,,,,
Ssnsrq,Cofemaowfenale9elc,Sandra,Cofemalefemaleield,0.8,,,,,,,
J0d,N4ili,Jon,Neill,0.99,,,,,,,
Dojgx,Tatw,Donna,Tate,0.04,,,,,,,
Lautos,Drvepes,Laurie,Devries,0.57,,,,,,,
Nakewba,Hugrf,Nakesha,Huber,0.79,,,,,,,
Le3,Akada,Lee,Akers,0.85,,,,,,,
Thphss,Sdz9,Thomas,Seal,0.96,,,,,,,
Abtznsm,Grifemaledanaleoth,Abraham,Grifemalefemaleith,0.016549958,,,,,,,
Rog4et,Dugbl,Robert,Dutil,0.57,,,,,,,
Jlgnhy,Mw4sn,Johnny,March,0.76,,,,,,,
Benjwmub,Krnerofk,Benjamin,Kendrick,0.000385545,,,,,,,
Gajn,Lsqlke,Gail,Lawlor,0.56,,,,,,,
Jojmm,Lij,Jimmy,Lin,0.1,,,,,,,
Joahvd,Mkeolre,Joanna,Mueller,0.7,,,,,,,
Lesiuz,Ot6tba,Leslie,Ortega,0.56,,,,,,,
Jennjfemalrwt,Alexqudd4,Jennifemaleer,Alexander,0.03,,,,,,,
Te4du,Lida,Terri,Lord,0.92,,,,,,,
Svlty,Ramo5ea,Scott,Ramirez,0.58,,,,,,,
Albw3t,Rsm3y,Albert,Raley,0.86,,,,,,,
Pagros,Adsjs,Patria,Adams,0.86,,,,,,,
No5nerg,Cahu,Norbert,Cady,0.52,,,,,,,
Ann2yt5,Kiwj,Annette,Kirk,0.06,,,,,,,
Barbsts,Th0na3,Barbara,Thomas,0.81,,,,,,,
J9s,Minfwt,Joe,Mincey,0.07,,,,,,,
Lli4d,Carr4s,Lloyd,Carter,0.6,,,,,,,
Ka44j,Kiby,Karen,King,0.71,,,,,,,
Maetom,G4rqb,Martin,Green,0.62,,,,,,,
Krterzl,Sdhmwkcer,Krystal,Schneider,0.57,,,,,,,
Car0kijr,Walir3,Caroline,Walker,0.83,,,,,,,
Lyyf,Phiovt9cm,Lynn,Philbrick,0.55,,,,,,,
Kuryoa,Lojh,Kurtis,Long,0.69,,,,,,,
Stdvwj,Wincyako,Steven,Winchell,0.1,,,,,,,
Julnx,Derr8dp,Julia,Derrico,0.7,,,,,,,
Grscy,Gradwef,Grady,Grasser,0.69,,,,,,,
Dahue,Cokehsh,David,Coleman,0.99,,,,,,,
Jewsocq,Watzpj,Jessica,Watson,0.06,,,,,,,
Drhed,Burcrk,Debra,Burden,0.66,,,,,,,
Mzryuz,Lsv6,Martha,Lacy,1,,,,,,,
Johj,Torv,John,Toth,0.56,,,,,,,
Elizabevj,Milm6r,Elizabeth,Milner,0.92,,,,,,,
Thomws,Werbde,Thomas,Werner,0.7,,,,,,,
V9dtjr,Wsshb7th,Victor,Washburn,0.83,,,,,,,
J3j,Stanf4lslelrd,Jay,Stanfemaleord,0.65,,,,,,,
Al6dt,Mckunjet,Alyse,Mckinney,0.88,,,,,,,
Al8d4,Vkg9p,Alice,Vigil,0.6,,,,,,,
Maufdzb,Biwk9p,Maureen,Bishop,0.55,,,,,,,
Isausn,Ge33j,Isaiah,Green,0.09,,,,,,,
Linfd,Haytnxn,Linda,Hartman,0.64,,,,,,,
Quebt7n,Wal8,Quentin,Wall,0.68,,,,,,,
Micvwel,Mddonzlr,Michael,Mcdonald,0.92,,,,,,,
Tef4j,Gann9z,Terry,Gamboa,0.61,,,,,,,
Shatij,Chzndoef,Sharon,Chandler,0.62,,,,,,,
Ca5nh,Siovzy,Cathy,Silvey,0.03,,,,,,,
Ribdg5,Sprnc1t,Robert,Spencer,0.58,,,,,,,
Mrrf8g,Woodskn,Mervin,Woodall,0.5,,,,,,,
Brityaby,Valorh9,Brittany,Vallejo,0.74,,,,,,,
Dsb9s,Grcy,David,Gray,0.86,,,,,,,
Kecyn,Cla6m,Kevin,Clark,0.51,,,,,,,
Karvg,Muoko6,Karen,Mulloy,0.82,,,,,,,
Ssnsy,Grx7,Sandy,Gray,0.57,,,,,,,
Baghrs,Mqdiha,Barbra,Medina,1,,,,,,,
Lawey,Ybarhx,Larry,Ybarra,0.85,,,,,,,
Lija1,Jif,Linda,Job,0.76,,,,,,,
Maockk,Wignm,Malcom,Wight,0.91,,,,,,,
Ioz,Pugokai,Ila,Puglisi,0.61,,,,,,,
Kdnn4rn,Larhejr,Kenneth,Largent,0.7,,,,,,,
Biljix,Basu3y,Billie,Baxley,0.85,,,,,,,
J0anua,Ap0ell,Joshua,Appell,0.91,,,,,,,
Fai3y,Bredi,Fairy,Breen,0.03,,,,,,,
Jobg,Nof69n,John,Norton,0.8,,,,,,,
In4v,Rodfugyes,Inez,Rodrigues,0.61,,,,,,,
Emout,Longen3vkw6,Emily,Longenecker,0.91,,,,,,,
St4gqb,Prs5h,Steven,Pratt,0.52,,,,,,,
Luld,Goqf,Luis,Goss,0.92,,,,,,,
Gep3g9a,Msrzgxll,Georgia,Marshall,1,,,,,,,
Kehhs,Jozoun,Kenya,Joslin,0.74,,,,,,,
Dusjc,Neaor,Duane,Nealy,0.54,,,,,,,
Roft,Aueodte,Rory,Akridge,0.93,,,,,,,
Mst6,Ahsefzln,Mary,Anderson,0.93,,,,,,,
Er3uk,Wikkiaja,Edwin,Williams,0.71,,,,,,,
Jas9j,Simoz9h,Jason,Simpson,0.77,,,,,,,
Robde5,Wejs6r5,Robert,Webster,0.64,,,,,,,
Jonathsn,Ramirrw,Jonathan,Ramirez,0.66,,,,,,,
Nahv7,Jonndpm,Nancy,Johnson,0.68,,,,,,,
K3krn,Herbshdrz,Keith,Hernandez,0.77,,,,,,,
Vict0rua,Sslwwb,Victoria,Saleem,0.74,,,,,,,
Tog7,H9ller,Toby,Hooker,0.69,,,,,,,
Maril7n,Bookew,Marilyn,Booker,0.64,,,,,,,
Uesyow,Re64t,Ursula,Reyer,0.65,,,,,,,
Matrg2w,Carw9lk,Matthew,Carroll,0.08,,,,,,,
Lilo8qb,Cuwfaz,Lillian,Cuevas,0.59,,,,,,,
Janor,Clx5n,Jamie,Clark,0.76,,,,,,,
Jefemaoevrmzle,Wid9,Jefemalefemale,Wick,0.95,,,,,,,
Jad,Armz5rong,Jay,Armstrong,0.5,,,,,,,
Ekmee,Lili3gyjal,Elmer,Lilienthal,0.71,,,,,,,
Domna,Jobsf,Donna,Jones,0.53,,,,,,,
Mafgxr3g,Kozg,Margaret,Koch,0.7,,,,,,,
Betbadd,Ath4t3on,Bernard,Atherton,0.08,,,,,,,
Cleuriq,Stenb8ns,Claudia,Stebbins,0.98,,,,,,,
Tbpbad,Br9ojs,Thomas,Brooks,0.61,,,,,,,
Jpsw9y,Crojse,Joseph,Crouse,0.97,,,,,,,
Ter5r,Pn8ll8ps,Terry,Phillips,0.07,,,,,,,
Jaues,Rod6ug83z,James,Rodriguez,0.06,,,,,,,
Thlmqa,Blu5yw,Thomas,Blythe,0.83,,,,,,,
R0b9j,Lknrswb,Robin,Lindsey,0.57,,,,,,,
Ronsre,Prigr,Robert,Price,0.08,,,,,,,
Pa89,Tefrn,Paul,Terry,0.68,,,,,,,
Rih3r,Cor3eur9,Roger,Cordeiro,0.71,,,,,,,
Np3msn,Aoo3h,Norman,Allen,0.54,,,,,,,
Ancerq,Chsplob,Andrew,Chaplin,0.08,,,,,,,
Mxr0w,Wgitm4e,Maria,Whitmer,0.72,,,,,,,
Javq7eline,Nuh4bt,Jacqueline,Nugent,0.8,,,,,,,
Ruwstll,Ric7etrz,Russell,Ricketts,0.93,,,,,,,
Herb356,Wioluf,Herbert,Willis,0.010323052,,,,,,,
Tukotyj,Tahl9t,Timothy,Taylor,0.99,,,,,,,
Srevsh,Himron,Steven,Hinton,0.83,,,,,,,
I4abr,Duninqn,Irene,Dunigan,0.75,,,,,,,
Amekiv,Weifn6,Amelia,Wright,0.07,,,,,,,
El0z,Sutykb,Ella,Sutton,0.09,,,,,,,
Ka7nryh,Adaj,Kathryn,Adam,0.62,,,,,,,
Dsvhd,Hof4jaoefekalrman,Davis,Hofemalefemaleman,0.51,,,,,,,
Igm1foo,Vijw9n,Ignacio,Vinson,0.52,,,,,,,
S7ssh,Sauc4d9,Susan,Saucedo,0.63,,,,,,,
Hesthee,Pasti5w,Heather,Pastore,0.7,,,,,,,
Marcit,Stq64,Margie,Starr,0.85,,,,,,,
Irqks,Abdsrw9h,Irene,Anderson,0.78,,,,,,,
Melftj,Leeuw,Melvin,Lewis,0.03,,,,,,,
Samj4,Wi9lz6d,Sammy,Willard,0.59,,,,,,,
Asgleu,Ireiv,Ashley,Irwin,0.58,,,,,,,
Rivnu4,Mcquwsj,Robbie,Mcqueen,0.98,,,,,,,
Sh9ekey,Koehla,Shirley,Kostka,0.56,,,,,,,
Doh,Fliw3s,Don,Flores,0.76,,,,,,,
V8bfr,Calbijlo,Vince,Calvillo,0.5,,,,,,,
Gedakd,Smiuy,Gerald,Smith,0.69,,,,,,,
Deborsh,Ol9ga54s,Deborah,Olivares,0.03,,,,,,,
Antgini,Hilb44y,Anthony,Hilbert,0.56,,,,,,,
Sustm,Ed3lmzn,Susan,Edelman,0.61,,,,,,,
L7lr,Mck4mcir,Lulu,Mckenzie,0.87,,,,,,,
Dafi4,Lewpx,David,Lewis,0.98,,,,,,,
Liy5ir,Stefjikg,Lottie,Sterling,0.67,,,,,,,
Bonjje,Bucjaban,Bonnie,Buchanan,0.94,,,,,,,
Shepo8,Richulnd,Shelly,Richmond,0.1,,,,,,,
Johatfwn,Sgv9ro,Jonathan,Schiro,0.63,,,,,,,
Chwfjss,Cam0kz,Charles,Campos,0.89,,,,,,,
Robdrys,Heuvz,Roberta,Heins,0.86,,,,,,,
Al7r4,Mino7,Alice,Minor,0.1,,,,,,,
Ebna,Tikmzu,Emma,Tilman,0.98,,,,,,,
Darw,Nakagzqa,Dana,Nakagawa,0.58,,,,,,,
Dah3,Coi0rw,Dana,Cooper,0.1,,,,,,,
Judo5b,Lery,Judith,Lear,0.66,,,,,,,
Cathft9ne,Costwoko,Catherine,Costello,0.09,,,,,,,
Payn,Cu4e5,Paul,Curry,0.69,,,,,,,
Robevt,Hoyhshy,Robert,Hornsby,0.79,,,,,,,
S5svej,Flk5rw,Steven,Flores,0.83,,,,,,,
La7ta,Denju,Laura,Denny,0.8,,,,,,,
Wilo9s,Wailwfe,Willie,Wallace,0.86,,,,,,,
Dsji3o,Bj3ns,Daniel,Burns,0.57,,,,,,,
Tjojav,Sheo0wrd,Thomas,Sheppard,0.73,,,,,,,
Oligat,Grewj4,Oliver,Greene,0.86,,,,,,,
Jyw8ita,Crauhh4xd,Juanita,Craighead,0.64,,,,,,,
Daroene,Ba4ti3,Darlene,Battle,0.06,,,,,,,
Kijheroy,Baenett,Kimberly,Barnett,0.57,,,,,,,
Jofh,Grr5n,John,Green,0.77,,,,,,,
Mekzvoe,Samsgkrgo,Melanie,Samaniego,0.53,,,,,,,
Dib3j,Swem2ib,Dinah,Swenson,0.7,,,,,,,
Jehnifrlsleer,Muajd,Jennifemaleer,Music,0.71,,,,,,,
Dougkqs,Jojhs8n,Douglas,Johnson,0.68,,,,,,,
V9nw,Mey3ew,Vina,Meyers,0.64,,,,,,,
Roneut,Sandegx,Robert,Sanders,0.65,,,,,,,
D9wma,He4jzndes,Diana,Hernandez,0.78,,,,,,,
Micua4o,Holfa2irtn,Michael,Holdsworth,0.54,,,,,,,
Susxb,G3jb,Susan,Geib,0.05,,,,,,,
Ftqnrss,Hawth0cnr,Frances,Hawthorne,0.06,,,,,,,
Ru6v,Togrca,Ruth,Torres,0.67,,,,,,,
Shat0b,Blznlebsh0p,Sharon,Blankenship,0.66,,,,,,,
Lo4dja,Quimcer0,Lorena,Quintero,0.62,,,,,,,
Cor9mus,Licjw,Corinna,Locke,0.53,,,,,,,
S5sgf,Dudgdkn,Starr,Dudgeon,0.018850796,,,,,,,
Rob5er,Nucjukd,Robert,Nuckols,0.76,,,,,,,
Jamzg,Ratnbjn,Janet,Rathbun,0.95,,,,,,,
Rosdufo,Weyf,Rodrigo,Weir,0.04,,,,,,,
Timotgy,Ri6sjam,Timothy,Ritzman,0.79,,,,,,,
Jas9c,Thpnzs,Jason,Thomas,0.51,,,,,,,
Jofo,Jefemal3gemsle3rdon,Joel,Jefemalefemaleerson,0.6,,,,,,,
Etbwu,Btiej,Ethel,Brown,0.98,,,,,,,
Strohdn,Du5qn,Stephen,Duran,0.58,,,,,,,
J9hm,Dutakv,John,Durand,0.77,,,,,,,
S5sney,Mired6,Stacey,Murray,0.86,,,,,,,
Jsh3d,Matc,James,Marr,0.87,,,,,,,
Al8cs,Soydn,Alice,Soucy,0.93,,,,,,,
Trwd27,Hqs1,Tracey,Haas,0.81,,,,,,,
Ma3g,Mutphy,Mark,Murphy,0.87,,,,,,,
Seqb,Baxr3r,Sean,Baxter,0.71,,,,,,,
Jet57,Lamonyagh4,Jerry,Lamontagne,0.54,,,,,,,
Mattjn,Brtagt,Martin,Bryant,0.51,,,,,,,
Da4oegr,Bu6d,Darlene,Burt,0.76,,,,,,,
Jul-95,Somm3rfemsle8ekc,Julia,Sommerfemaleield,0.05,,,,,,,
Jigj,Spsrtk3,John,Sparrow,0.95,,,,,,,
Jonsthxn,Prea5pj,Jonathan,Preston,0.69,,,,,,,
Thpnae,Jih4a,Thomas,Jones,0.93,,,,,,,
Tini6nt,Fiv,Timothy,Fox,0.78,,,,,,,
Dusduj,Po2,Dustin,Poe,0.74,,,,,,,
Tob,Sull8fqj,Tom,Sullivan,0.83,,,,,,,
Kathetihe,Thonosoj,Katherine,Thompson,0.006459598,,,,,,,
Pet3a,Brysmt,Petra,Bryant,0.66,,,,,,,
Kay48ja,L9e,Katrina,Lor,0.54,,,,,,,
Kuw6,Robijdun,Kurt,Robinson,0.9,,,,,,,
Te5fu,Wikluejs,Terry,Williams,0.09,,,,,,,
Dwfje,Rodtit9ea,David,Rodriguez,0.86,,,,,,,
Marga6sy,Copp,Margaret,Cook,0.78,,,,,,,
Katen,Whi5tinvtin,Karen,Whittington,0.67,,,,,,,
Jaunudq,Bauke7,Jaunita,Bailey,0.59,,,,,,,
Albet5p,Buroqs8n,Alberto,Burleson,0.75,,,,,,,
Liomsl,R9idt,Lionel,Riley,0.87,,,,,,,
Br3mta,Tuenrt,Brenda,Turner,0.5,,,,,,,
Rems4,Davi3,Renae,Davis,0.55,,,,,,,
Pxu0,Wakie5,Paul,Walker,0.56,,,,,,,
Rifo,Flo4wz,Rick,Flores,0.56,,,,,,,
Catjweijw,C0lsih,Catherine,Colson,0.69,,,,,,,
M8chwl4,Dem0az,Michele,Demoss,0.86,,,,,,,
An6n0jy,Sanvatqf,Anthony,Sangster,0.83,,,,,,,
Do5ptuy,Kittredf2,Dorothy,Kittredge,0.81,,,,,,,
Paij,Vqh38,Paul,Vanek,0.84,,,,,,,
Ksl95,Bamns,Kelly,Banks,0.62,,,,,,,
Dav0d,L4onzrt,David,Leonard,0.91,,,,,,,
Jadoh,Kobh,Jason,King,0.88,,,,,,,
Michwak,Domenrxb,Michael,Domenech,0.51,,,,,,,
Jamxr,Grxgrx,James,Graves,0.86,,,,,,,
J9,Rirnksy,Jo,Ridgley,0.62,,,,,,,
Shsuj,Kphu6,Shaun,Kohut,0.92,,,,,,,
Ahk,Th9jpson,Ann,Thompson,0.72,,,,,,,
Aj6,Wien2e,Amy,Wiener,0.55,,,,,,,
Naraki3,Alxtou,Natalie,Alston,0.82,,,,,,,
Robdft,Edwsvd,Robert,Edward,0.95,,,,,,,
Luxkk2,Holk3t,Lucile,Holley,0.59,,,,,,,
Jevbi,Nguu3l,Jenny,Nguyen,0.76,,,,,,,
Stwft,Brocn,Stacy,Brown,0.66,,,,,,,
Alfejso4redo,Nd2ct,Alfemaleredo,Newby,0.87,,,,,,,
Latim4a,Joyndob,Latonya,Johnson,0.64,,,,,,,
Bosn3,Berlhj,Blake,Berlin,0.05,,,,,,,
Pagfuc8a,Mooh,Patricia,Moon,0.93,,,,,,,
J9vj,Firlws,John,Fields,0.03,,,,,,,
Maro,Anee4d,Mary,Anders,0.85,,,,,,,
Izagwk,Spencd5,Isabel,Spencer,0.85,,,,,,,
Eqek,Beop,Earl,Bell,0.74,,,,,,,
Jzb9wr,Rwmue,Javier,Ramos,0.08,,,,,,,
Bobfue,Padi0oa,Bobbie,Padilla,0.79,,,,,,,
Rojpha,Yakarq,Romona,Yamada,0.88,,,,,,,
Robrey,Muwkowf,Robert,Mueller,0.81,,,,,,,
Ant,Gll5et,Ann,Glover,1,,,,,,,
Msecwrss,Cuhn8nyhwm,Mercedes,Cunningham,0.62,,,,,,,
Steveb,Bajkw,Steven,Banks,0.52,,,,,,,
Perb6,Mcgtx6h,Peggy,Mcgrath,0.85,,,,,,,
Cas35,Par74f,Casey,Parker,0.7,,,,,,,
Harios,Muedkek,Harold,Murdock,0.6,,,,,,,
Wiok8al,Vessrlz,William,Vessels,0.67,,,,,,,
Ve5c,Fstze5,Vera,Fetzer,0.95,,,,,,,
Vict0riz,Mary9g,Victoria,Martin,0.65,,,,,,,
Vkgm9,G0odwoezd,Vicki,Goodspeed,0.92,,,,,,,
Edwadf,Hs5dn,Edward,Hagen,0.84,,,,,,,
Maerjw,Shwae45,Martha,Shearer,0.97,,,,,,,
Bpnnie,Ive4v,Bonnie,Ivers,0.58,,,,,,,
Juliz,Toucyeg,Julia,Touchet,0.95,,,,,,,
Chric6ihs,Cw6e,Christine,Carr,0.67,,,,,,,
Wilosrc,Carttr,Willard,Carter,0.94,,,,,,,
Ch4isti9he5,Dowh2y,Christopher,Downey,0.67,,,,,,,
Jennic3nslser,Dab0s,Jennifemaleer,Davis,0.95,,,,,,,
Aln2,B4uf4,Alma,Bruce,0.04,,,,,,,
Edwfed,Deer9mn,Edward,Deering,0.55,,,,,,,
Stspnzhir,K7yj,Stephanie,Kuhn,0.04,,,,,,,
Jpfn,Wilcom,John,Wilson,0.65,,,,,,,
Lksd,Tlff,Lisa,Todd,0.07,,,,,,,
Marosnw,Flote3,Marlana,Flores,0.8,,,,,,,
Jpb,Hareoa,Jim,Harris,0.05,,,,,,,
Katul34n,Lisdmj6,Kathleen,Lisenby,0.91,,,,,,,
Rysh,Hskm,Ryan,Hall,0.94,,,,,,,
