rec_id,First_Name,Last_Name,SSN,Gender,Nationality,Age,Highest_Education_Level,Income,Company,State,Percentage,
rec-006208-dup-0,Joy,Rodriguez,,female,,54,masters,68372.008,,NY  ,0.89,
rec-006209-dup-0,,Cortes,161-33-3578,male ,Palestinian ,,high_school,51394.443,,IN  ,0.73,
rec-006210-dup-0,,,,male ,Trinidadian,39,degree,64967.651,ADAMS TECH MAIN SVC CO,MD  ,0.03,
rec-006211-dup-0,Dean,Rossi,126-21-1142,male ,,,high_school,,ALEXANDRIA APTS,NJ  ,0.7,
rec-006212-dup-0,Lance,Busch,371-71-6788,,,23,high_school,51795.219,ALLRED TRAILER PK,,0.8,
rec-006213-dup-0,Edna,Schell,398-86-2896,,Togolese,29,,54821.869,ALLSTATE INSURANCE CO,,0.83,
rec-006214-dup-0,Peggy,Lawrence,467-87-0292,female,,95,,53749.067,,TN  ,0.65,
rec-006215-dup-0,Bernarda,Jackson,,female,,,degree,63411.041,ALTA VISTA APTS,PR  ,0.03,
rec-006216-dup-0,Ronald,Clark,,male ,Botswanan,,,72883.714,ALTON DRUGS,CA  ,0.04,
rec-006217-dup-0,Kenneth,Taylor,202-43-1830,male ,,90,,55771.773,AMERICAN NATIONAL BANK,,0.68,
rec-006218-dup-0,Noah,,302-01-4213,male ,,27,doctoral,120007.676,,NJ  ,0.1,
rec-006219-dup-0,Jermaine,Witter,,male ,Madagascan,,high_school,45989.993,AMERICAN PHILOSOPHICAL SOCIETY,,0.7,
rec-006220-dup-0,Renee,Padilla,,female,,40,degree,58057.963,ANGEL MANOR,,0.66,
rec-006221-dup-0,,Mitchell,,female,American,,high_school,38596.704,APARTMENT FREMONT,NH  ,0.93,
rec-006222-dup-0,,Ellzey,638-53-4951,male ,Burkinese,82,doctoral,87314.734,,,0.8,
rec-006223-dup-0,Nicole,Spivey,087-84-0278,,Madagascan,70,high_school,,,MI  ,0.61,
rec-006224-dup-0,Reuben,Blaney,,male ,,,doctoral,92686.669,ARROW SPRINGS ELEM SCHOOL,CA  ,0.58,
rec-006225-dup-0,,Simpson,180-57-4989,male ,,45,bachelors,,ART MUSEUM,NJ  ,0.91,
rec-006226-dup-0,Vicki,Carreras,,female,Grenadian,,bachelors,64245.44,,ND  ,0.51,
rec-006227-dup-0,,Grifemalefemaleiths,409-51-5408,male ,,62,high_school,,BAILEYS NCREAM,MA  ,0.53,
rec-006228-dup-0,Eva,,576-92-3706,female,Chilean,,degree,,BARBER FUNERAL HOME,PR  ,0.9,
rec-006229-dup-0,Nora,Herrera,736-63-6850,female,Maldivian,,degree,,BAY AND ASSOCIATES,,0.65,
rec-006230-dup-0,,Jackson,789-53-1165,,Mauritanian,83,bachelors,,BAY MEADOW APT,WA  ,0.89,
rec-006231-dup-0,,,849-26-4789,female,Mauritian,30,bachelors,,BAY MEADOWS,OH  ,0.59,
rec-006232-dup-0,Elvin,,,male ,Moroccan,,masters,112043.638,BAYOU BEND II,MD  ,0.71,
rec-006233-dup-0,Traci,Welch,120-06-0681,,,95,,50704.687,BAYSHORE CLUB,FL  ,0.69,
rec-006234-dup-0,Roberta,Tapp,,female,Solomon Islander,,professional,,BEDS ON THE BEACH,NJ  ,0.93,
rec-006235-dup-0,,Dukes,112-40-6766,female,Togolese,,degree,,BEL AIRE TRAILER PARK,TX  ,0.91,
rec-006236-dup-0,,Pepin,269-70-3016,female,,34,high_school,,BLUEGRASS MEDICAL BLDG,VA  ,0.99,
rec-006237-dup-0,Filomena,,401-22-5581,,Gambian,55,bachelors,,BONNER ASSN,AL  ,0.78,
rec-006238-dup-0,Mary,,180-68-8794,female,Georgian,21,,,BONNIE APTS,OH  ,0.73,
rec-006239-dup-0,Steven,Hunter,917-70-7296,,Moldovan,71,,55022.777,BOXBOROUGH CITY HALL,,0.74,
rec-006240-dup-0,Christine,Dortch,353-87-3523,female,Montserratian,76,,,BOYCE & BYNUM PATHOLOGY LABS,,0.87,
rec-006241-dup-0,Kathy,Scalfemale,630-84-0173,,,43,,61415.534,BRISTOL  CAMBRIDGE,TX  ,0.69,
rec-006242-dup-0,,Meza,494-48-1815,male ,Gambian,,high_school,46112.156,BROOKHAVEN MANOR,,0.82,
rec-006243-dup-0,Michael,Albrecht,,male ,Georgian,82,,,BROOKHAVEN OFF PK E BLDG,ME  ,0.76,
rec-006244-dup-0,,Robinson,073-95-1399,male ,Austrian,55,,83860.72,C & G DENTAL XRAY,,0.73,
rec-006245-dup-0,,Diehl,698-21-8236,male ,,42,bachelors,86620.933,C H CENTRAL SUPPLY,,0.64,
rec-006246-dup-0,,Saldivar,164-46-8623,male ,Chadian,63,degree,,C I P S,,0.55,
rec-006247-dup-0,Beverly,Smith,526-68-7162,female,,,high_school,55387.633,CALICO JACKS,,0.71,
rec-006248-dup-0,Clyde,,477-67-9370,male ,,37,,45412.675,CALIGOR PHARMACY,NJ  ,0.83,
rec-006249-dup-0,Iris,Stackhouse,,,,73,high_school,41718.588,CALLE PROL 25 DE JULIO,RI  ,0.77,
rec-006250-dup-0,Mary,Donnelly,,female,Libyan,33,,52834.359,CAMDEN FRONTIER SCHOOL,,0.82,
rec-006251-dup-0,,,818-91-7456,female,Malian,59,high_school,47236.15,,AL  ,0.93,
rec-006252-dup-0,Ben,Wyss,,,Bulgarian,40,,74608.954,CEDAR PARK TRAILER OFFICE,KS  ,0.85,
rec-006253-dup-0,Cody,Sclafemaleani,713-73-3915,,,,doctoral,92370.726,CHAMBERLAIN APTS,KS  ,0.53,
rec-006254-dup-0,Jeremy,Gower,353-48-4077,,US,,masters,79486.598,CHARLES SETTLEMENT HOUSE,,0.09,
rec-006255-dup-0,John,Singh,388-89-6103,male ,,,high_school,,CHASE & EHRLER,ND  ,0.76,
rec-006256-dup-0,Robert,Wildermuth,619-41-6252,,Senegalese,,bachelors,90263.223,CHATHAN APTS,,0.86,
rec-006257-dup-0,Jonathan,Lopez,836-01-5189,male ,,50,,113997.101,,NJ  ,0.06,
rec-006258-dup-0,Vanessa,Lambert,,,,87,bachelors,108236.45,CIRCULATION SERVICES,AL  ,0.65,
rec-006259-dup-0,Aura,,337-59-9438,female,,73,bachelors,67726.348,CITY OF ELKHORN,,0.8,
rec-006260-dup-0,,Beard,498-10-9727,male ,,30,doctoral,,CITY OF ROUND ROCK,PA  ,0.51,
rec-006261-dup-0,Gay,Walker,962-81-6022,,Moroccan,,,46072.793,CIVILIAN PERSONNEL OFFICE,UT  ,0.82,
rec-006262-dup-0,Daisy,,673-31-7747,female,New Caledonian,,bachelors,64227.667,,TX  ,0.52,
rec-006263-dup-0,Hazel,Noland,660-79-2372,female,Greenlander ,,,65277.169,,MN  ,1,
rec-006264-dup-0,Loreen,,617-80-1993,female,Guinean,74,,65398.382,,PR  ,0.61,
rec-006265-dup-0,,Santiago,186-76-0490,male ,Indonesian,,bachelors,93497.157,COLONIAL TERRACE,,0.96,
rec-006266-dup-0,Michael,Samson,149-93-9559,male ,Iranian,,,68569.305,,PA  ,0.79,
rec-006267-dup-0,Julie,,414-63-9512,female,Mauritanian,91,masters,71532.836,,,0.96,
rec-006268-dup-0,Rose,Sewell,401-08-0619,,Montserratian,,doctoral,121650.76,COUNTY OFFICE MACOMB,,0.03,
rec-006269-dup-0,Jason,Brown,312-35-9259,,Singaporean,90,,84724.425,CRAIN COMMUNICATIONS,,0.82,
rec-006270-dup-0,Mary,Hester,,female,,66,,55702.188,CRANE CARRIER CC,GA  ,0.89,
rec-006271-dup-0,Christopher,Mcdowell,341-86-2718,,Uruguayan,91,degree,,,MD  ,0.57,
rec-006272-dup-0,Howard,,144-38-9191,male ,Burkinese,37,,,DAVID COLE & ASSOC,NY  ,0.9,
rec-006273-dup-0,Harry,Collier,131-30-3420,male ,Canadian,,high_school,50870.602,,,0.62,
rec-006274-dup-0,Arlie,Leatherman,481-47-5226,male ,,,doctoral,,DNR LICENSING SECTION,MA  ,0.91,
rec-006275-dup-0,Georgia,Ritchie,,female,Surinamese,,degree,,DOGWOOD APTS,TX  ,0.68,
rec-006276-dup-0,Linda,Seitz,674-15-6495,,,38,degree,81256.869,,AL  ,0.81,
rec-006277-dup-0,Robert,Green,,male ,,44,bachelors,82869.379,,AL  ,0.57,
rec-006278-dup-0,Angela,,196-31-2212,female,,33,degree,62670.58,DR KIM,,0.82,
rec-006279-dup-0,Gene,,310-22-3656,,,57,high_school,53231.162,DR KLEIN,WV  ,0.63,
rec-006280-dup-0,,Carrico,359-92-9298,,Martiniquais,22,high_school,53267.486,DR KLIEN,,0.89,
rec-006281-dup-0,Paul,Mart,454-60-6198,,Montserratian,48,bachelors,,,PA  ,0.66,
rec-006282-dup-0,Patricia,,328-94-2245,female,,20,,40488.302,DRS MALLOY,FL  ,0.99,
rec-006283-dup-0,David,Byrd,,male ,,44,high_school,36217.679,,NY  ,0.78,
rec-006284-dup-0,Beverly,,796-81-2601,,Zambian,,high_school,46004.791,DRS MENKE HARRISON PARKER,NJ  ,0.96,
rec-006285-dup-0,,Hymes,694-87-3377,female,Zimbabwean,,bachelors,84505.302,,SC  ,0.82,
rec-006286-dup-0,Eileen,,,female,Angolan,69,bachelors,73276.751,,AL  ,0.58,
rec-006287-dup-0,,Shea,149-67-5807,male ,,80,,127067.705,DUBLIN MEDICAL BLDG,CT  ,0.78,
rec-006288-dup-0,,,287-60-9321,female,,68,doctoral,90722.721,EASTWOOD BLDG,CA  ,0.62,
rec-006289-dup-0,Mary,Collum,344-47-7018,,Cypriot,60,high_school,,EATON COUNTY COURT HOUSE,,0.73,
rec-006290-dup-0,Carlos,Santiago,529-10-2536,male ,Djiboutian,,high_school,,EAVES AMBULANCE,,0.86,
rec-006291-dup-0,Freddie,Bailey,792-61-9204,male ,,,high_school,46752.88,EDGEFIELD MANOR,,0.74,
rec-006292-dup-0,James,Shearer,038-41-1522,male ,Greenlander ,,,,EDINBURG COMMON SCHOOL,OH  ,0.1,
rec-006293-dup-0,Arlene,Corcoran,320-01-5570,,Icelandic,,,85140.731,EDWARD G JUOZOKAS MD,AL  ,0.009028222,
rec-006294-dup-0,,,,female,Italian,92,doctoral,88365.131,EDWIN A LEGATIE,PR  ,0.7,
rec-006295-dup-0,,Shiner,638-40-1703,female,,,professional,86995.963,EEO OFFICE,PA  ,0.67,
rec-006296-dup-0,Michael,Mcquaid,333-65-5509,male ,,,,66297.076,EFD HOLDING,AL  ,0.66,
rec-006297-dup-0,Jessica,,718-69-1745,,Kiribati ,83,bachelors,101851.779,EGLESTON TOWERS,,0.51,
rec-006298-dup-0,Jerry,,,male ,,92,masters,110840.365,EGRET APT,MO  ,0.57,
rec-006299-dup-0,Lillian,Mcmillian,894-93-9521,female,Latvian,41,,,EIGHT CAP INC,,0.71,
rec-006300-dup-0,Jefemalefemalerey,Logue,266-72-6591,,Vincentian,,,71601.094,EMPIRE,TX  ,0.7,
rec-006301-dup-0,Joe,,632-15-1815,,Greek,,bachelors,70315.279,FACTS AND COMPARISONS,TX  ,0.74,
rec-006302-dup-0,Jason,,935-96-6647,male ,,37,professional,,FED HOME LOAN BANK,CA  ,0.85,
rec-006303-dup-0,Josefemale,Markley,625-69-8893,male ,,18,doctoral,,FEDERAL BUILDING,,0.73,
rec-006304-dup-0,Wilfemalered,Hinton,589-45-7403,male ,,,high_school,43911.334,,PR  ,0.04,
rec-006305-dup-0,,Bradley,195-56-8080,,South Korean,18,degree,,FELS CLUSTER OFFICE,WA  ,0.74,
rec-006306-dup-0,Clare,Ayers,157-41-1443,female,,,degree,68090.584,FINANCIAL WOMEN ASSOC,,0.74,
rec-006307-dup-0,,Rogers,719-93-5836,female,Antiguan,79,bachelors,72156.651,,,0.71,
rec-006308-dup-0,,Weintraub,,male ,Bahamian,45,,42315.798,FIRESIDE APARTMENTS,AL  ,0.75,
rec-006309-dup-0,,Byrd,054-17-3507,male ,Belarusian,91,,40325.017,,IN  ,0.69,
rec-006310-dup-0,William,Acord,554-52-5486,,,40,degree,74762.12,FIRST AFFILIATED SEC,,0.06,
rec-006311-dup-0,,Stanton,215-95-9588,female,Beninese,49,,78135.32,FIRST AID SQUAD,,0.58,
rec-006312-dup-0,Robert,Bradley,,male ,Bosniak ,44,high_school,47828.906,,,0.72,
rec-006313-dup-0,Deborah,,325-24-8044,female,,43,high_school,40875.184,,PR  ,0.09,
rec-006314-dup-0,Flora,Mcgowan,,female,French,,bachelors,,HILLTOP TRAILER CT,WA  ,0.8,
rec-006315-dup-0,Linda,,895-06-6997,,French,77,high_school,41043.636,HILLVIEW MOTOR CT,,0.98,
rec-006316-dup-0,Rosa,,,female,Jamaican,61,high_school,40168.932,,AL  ,0.67,
rec-006317-dup-0,,,314-78-0892,,Kyrgyzstani,49,doctoral,125516.398,HOLIDAY TRAVEL PARK,AL  ,0.72,
rec-006318-dup-0,Joyce,Jones,,female,,,degree,79300.502,HOLLEY GROVE SENIOR APTS,NY  ,0.94,
rec-006319-dup-0,Terry,,,female,Lithuanian,34,degree,63683.013,,PR  ,0.66,
rec-006320-dup-0,Joseph,Coy,817-25-1769,male ,,92,masters,75997.789,,,0.62,
rec-006321-dup-0,Charles,Shelby,,male ,Palestinian ,24,high_school,,ISLAMIC SOCEITY OF GREATER HOU,,0.62,
rec-006322-dup-0,Elena,Webb,445-39-9517,female,Russian,19,,,,OH  ,0.98,
rec-006323-dup-0,Colleen,,829-73-6793,,Rwandan,36,degree,57339.862,,AL  ,0.56,
rec-006324-dup-0,Michael,Miller,,male ,Samoan ,55,masters,115079.246,,,0.53,
rec-006325-dup-0,Manuel,Gonzalez,863-89-1844,male ,Malawian,94,degree,,,,0.97,
rec-006326-dup-0,Harold,Ray,,,,37,bachelors,79223.21,AMERICAN RACING,FL  ,0.94,
rec-006327-dup-0,Harry,,141-97-9254,,,65,degree,64843.78,BANK MIDWEST,PA  ,0.94,
rec-006328-dup-0,,Felder,,male ,Chinese,82,bachelors,91407.669,BERNSTEIN & LIPSETT,,0.51,
rec-006329-dup-0,Nicolas,Mcaulifemalefemalee,281-10-3389,male ,Congolese,,,48984.96,BERRY BEARING INC,,0.06,
rec-006330-dup-0,Roberta,Huntley,284-78-7187,,,88,high_school,37301.037,COMMONS 1,,0.54,
rec-006331-dup-0,Diane,Skinner,300-72-8546,,Russian,63,,62860.088,,PR  ,0.67,
rec-006332-dup-0,Patricia,Davis,,,Vietnamese,78,high_school,44701.456,CONTI & HARDING INSURANCE &,,0.75,
rec-006333-dup-0,Sherry,Watts,,,Belizian,29,degree,,COOPER CROSSING,CA  ,0.1,
rec-006334-dup-0,,Clayborn,993-94-5460,male ,Albanian,64,bachelors,,DOVER ANIMAL HOSP,,0.66,
rec-006335-dup-0,Michael,Hearn,717-64-8358,male ,British ,41,bachelors,,,,0.84,
rec-006336-dup-0,Renee,,,female,Finnish,30,high_school,52526.917,,UT  ,0.92,
rec-006337-dup-0,Misty,,006-24-0161,female,,44,high_school,49723.683,DR ED BAKER,,0.53,
rec-006338-dup-0,Teresa,,,female,Moldovan,,bachelors,79357.719,DR LEV,NY  ,0.09,
rec-006339-dup-0,Isabel,Miller,032-26-5565,female,Vincentian,,,36453.441,DR SIKORA,,0.07,
rec-006340-dup-0,,Robinson,,female,,39,high_school,47234.745,DR SILVERMAN,IA  ,0.98,
rec-006341-dup-0,Robert,Lawson,,,,47,bachelors,76806.807,DR STEVEN J TILLES,CA  ,0.07,
rec-006342-dup-0,,,297-52-4604,male ,Sao Tomean,,high_school,54645.254,DR SULLIVAN,IA  ,0.03,
rec-006343-dup-0,Eileen,Stacey,161-23-8451,,Antiguan,65,,76140.7,EUGENE M KOURI DDS,,0.54,
rec-006344-dup-0,Otha,,770-44-4890,male ,Kazakh,73,bachelors,,FAITH ASSEMBLY OF GOD,,0.013947755,
rec-006345-dup-0,Marshall,,600-84-0146,male ,Nigerien,70,high_school,,FARM SVC AGENCY,,0.65,
rec-006346-dup-0,,Kennedy,787-93-0899,,Venezuelan,46,bachelors,,FINANCIAL CTR,IL  ,0.53,
rec-006347-dup-0,,Campbell,,male ,,38,high_school,52403.767,FIRST ADVANTAGE,NY  ,0.68,
rec-006348-dup-0,Arthur,Nielson,925-46-0532,male ,,24,high_school,38443.424,,,0.89,
rec-006349-dup-0,Willie,Padilla,732-26-6075,,Caymanian,90,,40394.637,,AL  ,0.91,
rec-006350-dup-0,Catharine,Gibson,141-15-1184,,North Korean,,,79778.875,FRIENDLY VLG PERRYSBURG T,AL  ,0.09,
rec-006351-dup-0,Logan,Blanchard,880-30-0245,,Liberian,21,,56586.36,,UT  ,0.66,
rec-006352-dup-0,,Kennedy,363-05-2856,female,,18,high_school,,GUARANTY FED SAVINGS,PR  ,0.53,
rec-006353-dup-0,John,Worley,,male ,Surinamese,,bachelors,,GUARDIAN LIFE INSURANCE,PA  ,0.5,
rec-006354-dup-0,,Baeza,388-41-8347,female,British ,39,high_school,40788.466,,,0.75,
rec-006355-dup-0,,Robinson,005-71-7108,,Luxembourger,,high_school,55450.999,HASHEM REALTY,NY  ,0.58,
rec-006356-dup-0,John,Hardrick,568-16-3010,male ,,56,,64121.739,,CT  ,0.09,
rec-006357-dup-0,Phyllis,Gerald,654-23-6620,female,,,doctoral,109078.923,,SC  ,0.07,
rec-006358-dup-0,Nolan,,933-90-5134,male ,Djiboutian,,,53159.553,HILLCREST STATION,TX  ,1,
rec-006359-dup-0,Reginald,,245-94-2507,male ,Dominican,42,doctoral,102126.878,,,0.93,
rec-006360-dup-0,Burt,,429-40-7129,,,74,bachelors,61605.092,HOLLYWOOD CROSS MEO CENTE,PR  ,0.76,
rec-006361-dup-0,Helen,Hume,,female,,,high_school,42565.619,A & M BAKERY,GA  ,0.81,
rec-006362-dup-0,,Harris,245-09-9693,male ,,,high_school,52422.708,AAA TRAVEL,MA  ,0.94,
rec-006363-dup-0,,,470-93-4629,,Guamanian,57,masters,67585.685,AIRPORT PLAZA,NY  ,0.59,
rec-006364-dup-0,Paula,Nelson,137-36-4032,,Samoan ,30,,93471.446,ALLEN HOUSING,,0.85,
rec-006365-dup-0,Sherry,Newman,688-56-9781,,Caymanian,55,high_school,42368.667,,,0.62,
rec-006366-dup-0,Stephen,White,941-55-7083,male ,,,doctoral,,ASHFORD PLACE APTS,WA  ,0.95,
rec-006367-dup-0,Douglas,Mcelroy,429-17-1617,male ,,42,high_school,,,NY  ,0.56,
rec-006368-dup-0,Whitney,,864-68-1989,female,Ecuadorean,81,,43732.42,AU BON PAIN,,0.96,
rec-006369-dup-0,William,Acosta,152-42-0099,male ,,87,degree,58838.52,,,0.82,
rec-006370-dup-0,,Camp,,,Bahraini,83,masters,84960.93,BANK OF SACHSE,MA  ,0.53,
rec-006371-dup-0,Julio,Santos,572-92-6725,,Guinean,25,doctoral,,BARTH & EISEN,,0.97,
rec-006372-dup-0,David,Preece,413-96-2469,,Liechtensteiner,,high_school,40788.904,BATTISTONI REAL ESTATE,,0.5,
rec-006373-dup-0,Brenda,Mahan,613-18-0974,female,Seychellois ,,degree,64482.797,,,0.85,
rec-006374-dup-0,Ronald,Mueller,,,Azerbaijani,72,doctoral,,BLUE SPRUCE MHP,AL  ,0.78,
rec-006375-dup-0,Wayne,Preston,670-66-4072,male ,Ecuadorean,93,,91606.648,,,0.09,
rec-006376-dup-0,,Tedfemaleord,426-91-0412,female,Nepalese,51,,,BRUNO ASSOCIATES,MA  ,0.71,
rec-006377-dup-0,Dorothy,Sledge,504-80-6213,,,22,degree,,BUSINESS & MAIL CENTER,NY  ,0.92,
rec-006378-dup-0,Mike,Mills,,,Greenlander ,36,doctoral,105267.872,CALIF MULTI LISTING,,0.1,
rec-006379-dup-0,George,Burlingame,702-17-2907,male ,Nicaraguan,57,,81369.06,,,0.9,
rec-006380-dup-0,,,258-91-1340,female,Syrian,94,high_school,,CARTERS TRAILER PARK,PR  ,0.88,
rec-006381-dup-0,Jonathan,Gordon,,male ,Bahraini,,degree,,CASTE OFFICE,AL  ,0.07,
rec-006382-dup-0,,Stjohn,,,Pakistani,60,bachelors,66513.907,CHARLESTON SQUARE APTS,CT  ,0.62,
rec-006383-dup-0,,Beesley,,male ,,95,bachelors,91733.6,CHASE AND LUNT,NJ  ,0.74,
rec-006384-dup-0,,Johnson,726-08-4310,female,,34,bachelors,,CHESTNUT SQUARE OFFICE,CA  ,0.79,
rec-006385-dup-0,Wesley,,266-54-5064,male ,,82,,65835.495,CHILDRENS HOSPITAL OF OKLAHOMA,AL  ,0.06,
rec-006386-dup-0,,,,male ,Omani,55,high_school,52264.582,CLARK & MITCHELL,NJ  ,0.8,
rec-006387-dup-0,,,,male ,British,72,degree,75705.673,CLAUDE REED,CT  ,0.72,
rec-006388-dup-0,,Light,,male ,Spanish,45,degree,,CLERK OF THE CIRCUIT COURT,NY  ,1,
rec-006389-dup-0,Angela,Burke,,female,Monacan,63,high_school,,COMMERCE BANK,,0.91,
rec-006390-dup-0,Veronica,,437-91-0017,,Vietnamese,,high_school,53694.091,CONTI & HARDING INSURANCE &,PA  ,0.03,
rec-006391-dup-0,Russell,Fish,053-64-5528,,,24,,49967.454,CONTINENTAL PIECE DYE WOR,MN  ,0.88,
rec-006392-dup-0,Salvatore,,873-58-8352,male ,Guinean,63,,87853.868,COUNTRY CLUB OFFICE,,0.004399876,
rec-006393-dup-0,,Crouse,832-06-1168,,,88,degree,57935.759,COUNTY SURVEYOR,UT  ,0.5,
rec-006394-dup-0,,Melton,777-64-8417,female,,63,professional,85863.535,CRANBERRY COVE PLAZA,,0.79,
rec-006395-dup-0,,Walker,376-74-3000,male ,Tanzanian,,bachelors,77362.099,CREED CLEANERS,,0.001042009,
rec-006396-dup-0,Crystal,Yawn,841-85-8651,,,,bachelors,62643.895,DELCO PLAZA,ND  ,0.94,
rec-006397-dup-0,,Foster,,,US,48,high_school,36837.246,ELMER ADAMS ARCH,PR  ,0.96,
rec-006398-dup-0,,Skinner,137-09-3431,,Lebanese,22,high_school,51389.287,FAITH CHURCH OF CHRIST,,0.62,
rec-006399-dup-0,Ryan,,335-43-9669,male ,Tunisian,34,bachelors,,,CA  ,0.09,
rec-006400-dup-0,,Skoog,414-82-8032,male ,Indian,,,73448.902,HARRYS AUTO SALES,IA  ,0.67,
rec-006401-dup-0,Jimmy,,954-66-2190,,Ecuadorean,87,degree,62716.673,,AL  ,0.66,
rec-006402-dup-0,,Burkhart,509-75-2765,,Ghanaian,41,bachelors,101861.579,A AND B YACHTS,,0.07,
rec-006403-dup-0,Joan,Miner,287-31-0639,,Latvian,60,high_school,,,MA  ,0.82,
rec-006404-dup-0,Billie,Smith,292-66-7629,female,Norwegian,,doctoral,122184.241,,,0.91,
rec-006405-dup-0,Thomas,Cox,,,Omani,95,doctoral,96130.251,,TX  ,0.85,
rec-006406-dup-0,David,Clark,,male ,British,58,doctoral,91016.522,,,0.64,
rec-006407-dup-0,Robert,,654-79-2523,male ,Cape Verdean,24,,,AFAA AREA AUDIT OFFICE,CT  ,0.72,
rec-006408-dup-0,Callie,James,,,Comorian,22,high_school,37632.844,,PR  ,0.85,
rec-006409-dup-0,Jan,Harbert,516-08-8378,,,77,high_school,40439.83,AKRON BEACON JOURNAL,,0.55,
rec-006410-dup-0,,Weddle,643-62-1021,female,Madagascan,,high_school,41652.575,ALBANY SAVINGS BANK,,0.59,
rec-006411-dup-0,,Lawton,,,Dutch,20,high_school,39128.586,ALIEF DISTRIBUTING,IL  ,0.89,
rec-006412-dup-0,,,257-31-2665,male ,New Caledonian,54,high_school,49367.6,,TX  ,0.68,
rec-006413-dup-0,Russell,Mccabe,651-64-6967,,,28,high_school,45106.496,,NY  ,0.63,
rec-006414-dup-0,,,735-71-6323,male ,Peruvian,20,high_school,45103.526,,TX  ,0.86,
rec-006415-dup-0,Ann,Hernandez,570-43-2297,,Kittitian,71,degree,,,PR  ,0.61,
rec-006416-dup-0,Vivian,Boose,693-44-4112,,,92,,102728.489,ALLIANCE TOWER BLDG,KY  ,0.95,
rec-006417-dup-0,Herlinda,,534-81-9796,female,Tanzanian,,,79822.585,ALLOY ENGR & CASTING CO,AR  ,0.76,
rec-006418-dup-0,Sandra,Mckinley,260-86-9209,,,,high_school,42554.978,ALMEDA PROFESSIONAL,CO  ,0.07,
rec-006419-dup-0,Sheri,Martin,744-66-9236,female,,,high_school,40122.448,,TX  ,0.77,
rec-006420-dup-0,Anita,,,,English,25,bachelors,93563.634,AMELIA L JOHNSON HIGH SCHOOL,IN  ,0.85,
rec-006421-dup-0,Paul,,138-09-2654,male ,Japanese,50,high_school,,AMERICAN LANGUAGE INST,,0.99,
rec-006422-dup-0,Martha,,211-38-2650,female,Kuwaiti,48,,,AMERICAN MINT,NJ  ,0.97,
rec-006423-dup-0,Jacqueline,,965-61-4009,female,Australian,70,,,ASTRO CONTAINER,TX  ,0.88,
rec-006424-dup-0,Tyrone,Arrowood,020-63-7665,,Estonian,42,high_school,50008.712,,,0.99,
rec-006425-dup-0,Eva,Maroney,,female,Ethiopian,93,high_school,,,PA  ,0.89,
rec-006426-dup-0,,Carson,,male ,Gibraltarian,50,high_school,49495.218,,TX  ,0.53,
rec-006427-dup-0,Chester,,267-92-9669,male ,Mosotho ,73,bachelors,,,KY  ,0.57,
rec-006428-dup-0,Gloria,Young,,female,Swazi,46,high_school,,BAKER & TATE,,1,
rec-006429-dup-0,Emil,Nunez,477-30-9965,male ,Swedish,,,53358.185,,OK  ,0.78,
rec-006430-dup-0,Angel,Dean,954-04-2080,female,,90,bachelors,,,TX  ,0.08,
rec-006431-dup-0,,Bailey,399-71-1868,male ,Montenegrin,68,,39331.302,BAY VILLAGE,,0.65,
rec-006432-dup-0,Monica,,109-22-1382,female,Montserratian,47,degree,,,AL  ,0.07,
rec-006433-dup-0,Joseph,Lee,,male ,,35,,36592.475,BAYOU BEND II,MA  ,0.61,
rec-006434-dup-0,Charles,Navarrette,107-45-7367,,,,doctoral,97454.432,BAYOU PLAZA APTS,OH  ,0.05,
rec-006435-dup-0,Benny,Wilder,,,Nepalese,20,,83329.747,BAYOU WALK SHOPPING CENTER,NV  ,0.61,
rec-006436-dup-0,Joshua,Morris,340-25-2005,male ,,,bachelors,81370.876,,AZ  ,0.69,
rec-006437-dup-0,Frank,Massie,565-36-1571,,North Korean,,degree,,BAYSTATE MED TRANS,PA  ,0.55,
rec-006438-dup-0,Donald,Mounts,735-08-5636,,US,,,70305.109,BAYSTATE RADIOLOGY,AL  ,0.52,
rec-006439-dup-0,Christopher,Cameron,524-92-2050,male ,Norwegian,39,,56149.412,,,0.99,
rec-006440-dup-0,Larry,Lopez,847-08-5967,male ,,54,,78136.004,,NJ  ,0.78,
rec-006441-dup-0,Barbara,Floyd,829-44-7112,female,,,degree,,BD OF EDUCATION,AL  ,0.55,
rec-006442-dup-0,,,873-96-3784,female,Palauan,42,masters,,BEACH & BROWN,DC  ,0.91,
rec-006443-dup-0,Tracy,Dwyer,727-61-2651,female,,,high_school,,BEACH AREA FREE CLINIC,TX  ,0.76,
rec-006444-dup-0,Michelle,,,female,Panamanian,81,high_school,,BEACH BLVD PET HOSPITAL,AL  ,0.65,
rec-006445-dup-0,Jose,Bias,561-90-5506,male ,,,masters,75870.359,,PA  ,0.84,
rec-006446-dup-0,John,,368-82-8038,male ,Paraguayan,67,,87482.639,,VA  ,0.08,
rec-006447-dup-0,Jerald,Allums,384-33-3924,male ,,78,high_school,,,TX  ,0.69,
rec-006448-dup-0,Leon,Ashby,085-97-5130,,,,degree,64357.404,BEAU VILLA APTS,GA  ,0.95,
rec-006449-dup-0,,Maynor,,female,Singaporean,,bachelors,100525.2,BEDFORD ARMS,NY  ,0.55,
rec-006450-dup-0,Leona,Welter,,female,,23,high_school,,BEL ABBEY MOBIL PARK,OH  ,0.52,
