rec_id,First_Name,Last_Name,SSN,Gender,Nationality,Age,Highest_Education_Level,Income,Company,State,Percentage,
rec-004258-dup-0,Jorge,Hess,756-76-0195,male ,Japanese,,,64837.145,EE GREEN APTS,LA  ,0.63,
rec-004259-dup-0,Janet,,135-49-5190,female,Lebanese,38,masters,96342.891,,TN  ,0.77,
rec-004260-dup-0,Ricardo,Hom,,,Libyan,74,bachelors,80846.304,EL PASO WATER UTILITY,RI  ,0.83,
rec-004261-dup-0,Carla,,065-97-2942,female,,56,bachelors,61584.299,ELEVEN SEVEN,NE  ,0.9,
rec-004262-dup-0,Charles,Laskowski,,male ,Palestinian ,88,,47480.45,ELMWOOD PARK POLICE DEPT,NY  ,0.87,
rec-004263-dup-0,Joanna,,988-82-7074,female,Portuguese,91,bachelors,71946.02,,PA  ,0.8,
rec-004264-dup-0,Nancy,,,female,Puerto Rican,88,degree,72200.193,EMERALD SQUARRE,PA  ,0.74,
rec-004265-dup-0,Beatrice,Hufemalefemale,883-03-0970,,Rwandan,,degree,60421.711,EMILY AGENCY,MA  ,0.05,
rec-004266-dup-0,,Sanchez,938-43-5897,male ,Sammarinese,,degree,68136.666,EMPIRE MANAGEMENT,AL  ,0.74,
rec-004267-dup-0,,Burton,405-29-1288,male ,Serbian,88,high_school,55173.203,EMPLOYMENT SECURITY,,0.92,
rec-004268-dup-0,Geofemalefemalerey,Palacios,,male ,Slovenian,,bachelors,67513.066,ENDERBY APTS,NC  ,0.08,
rec-004269-dup-0,Barbara,,,female,Solomon Islander,67,bachelors,83254.822,ENDLESS DUMMER,NJ  ,0.57,
rec-004270-dup-0,David,,427-11-0780,male ,,19,high_school,54447.091,ENGINEERING,TX  ,0.78,
rec-004271-dup-0,Helen,,460-18-7782,female,Sudanese,,degree,76240.965,ENGLISH LANG,TX  ,0.64,
rec-004272-dup-0,,Lundy,854-71-8041,female,Togolese,20,,105998.158,EQUIFAX,TX  ,0.61,
rec-004273-dup-0,Mildred,Coker,253-30-4946,female,Tuvaluan,39,degree,,ERMS,,0.07,
rec-004274-dup-0,James,Carpio,,male ,British,80,,68114.229,ESPN INC,AL  ,0.75,
rec-004275-dup-0,Robert,Baxter,124-07-6071,male ,Uzbek,18,,54227.319,ESSEX GAS CO,,0.71,
rec-004276-dup-0,Robert,,387-80-7043,male ,Antiguan,66,degree,57126.023,,NY  ,0.87,
rec-004277-dup-0,,Houston,306-40-2086,female,,86,high_school,39386.749,FALBO & SOLARI,IL  ,0.64,
rec-004278-dup-0,Marjorie,,709-64-5340,female,Mexican,25,,67095.377,FAMILY LIFE CENTER,NC  ,0.59,
rec-004279-dup-0,,Mancia,861-64-7399,male ,Monacan,38,degree,,FAMILY PLANNING,CA  ,0.07,
rec-004280-dup-0,,,793-87-0966,male ,Palestinian ,25,high_school,37995.138,FAROUK M KANNA MD,ND  ,0.61,
rec-004281-dup-0,Jamie,Livingston,290-02-8929,male ,,23,high_school,49072.899,,NC  ,0.73,
rec-004282-dup-0,,Rodriquez,456-80-7159,female,Kittitian,28,professional,71447.307,,CT  ,0.62,
rec-004283-dup-0,Bruce,Sherlock,848-49-0361,male ,,68,high_school,55762.831,,WI  ,0.84,
rec-004284-dup-0,Jeanette,Herman,544-80-2256,female,,45,,53704.595,FENCEPOST REALTY,AL  ,0.55,
rec-004285-dup-0,Mary,,440-78-6542,female,Spanish,83,,61017.128,FERGS TAVERN,MA  ,0.97,
rec-004286-dup-0,Eugenio,Harrell,579-96-2944,male ,Tuvaluan,86,,68760.304,,IA  ,0.99,
rec-004287-dup-0,Lucinda,Boll,832-03-8024,,American,73,degree,,FINANCIAL NETWORK INVESTM,AL  ,0.06,
rec-004288-dup-0,Margaret,Martinez,468-29-5646,,,91,high_school,39660.535,FINANCIAL PROFILES INC,NY  ,0.98,
rec-004289-dup-0,Raymond,Goebel,504-37-9973,male ,Zambian,46,,86862.169,,WI  ,0.71,
rec-004290-dup-0,Glenda,,675-78-0218,female,Albanian,93,,40458.884,FINCK & PERRAS,NJ  ,0.06,
rec-004291-dup-0,Jaime,Kelley,876-25-2071,,Angolan,70,high_school,,FINNEY & TURNIPSEED PA,MI  ,0.84,
rec-004292-dup-0,Andre,,905-81-5156,male ,Anguillan,,professional,90752.238,FINNEYTOWN APTS,LA  ,0.79,
rec-004293-dup-0,Jerry,Labrador,685-38-1945,male ,,86,high_school,,FIREMATIC,KY  ,0.72,
rec-004294-dup-0,Chris,,878-99-0578,male ,Bruneian,65,degree,,FIRST AMERICAN BANK,ME  ,0.93,
rec-004295-dup-0,,,314-25-2324,female,Burkinese,77,high_school,42213.077,FIRST AMERICAN SAVINGS,SC  ,1,
rec-004296-dup-0,Blake,Skeen,654-83-1277,,Cambodian,29,bachelors,83431.437,,CO  ,0.56,
rec-004297-dup-0,George,Grimm,,male ,,51,degree,67306.936,FIRST CLASS,CA  ,0.76,
rec-004298-dup-0,Richard,Hackney,,male ,Jordanian,,bachelors,84103.35,FRANCISCAN OAKS,NY  ,0.84,
rec-004299-dup-0,Kathy,Rodriquez,804-81-4040,female,Libyan,35,,,FRANK EXTERMINATING CO,ME  ,0.52,
rec-004300-dup-0,Mark,Hightower,022-93-4463,male ,,22,doctoral,123338.015,FRANK GONZALES REAL ESTAT,,0.98,
rec-004301-dup-0,,,430-32-1177,female,Lithuanian,71,degree,65769.342,FRANK HOMAN SCHOOL,GA  ,0.84,
rec-004302-dup-0,Elizabeth,Bass,,female,,89,degree,75918.874,FRANK HUMPHRIES,MI  ,0.51,
rec-004303-dup-0,Laura,Hernandez,556-98-7316,female,,25,,65306.308,FRANKLIN ST,WA  ,0.84,
rec-004304-dup-0,Edith,Pichardo,415-54-3786,female,,93,degree,65464.179,FULLER JORDAN,,0.51,
rec-004305-dup-0,,Parker,800-57-8542,male ,British,74,,72954.614,GALLEON APTS,WI  ,0.97,
rec-004306-dup-0,,Wiggins,145-75-2732,male ,,26,bachelors,95548.532,GATEWAY TRAILER PARK,ND  ,0.52,
rec-004307-dup-0,,Walsh,832-85-3886,female,Egyptian,64,degree,59183.585,GENTILLY TRLR PARK,,0.74,
rec-004308-dup-0,Dorothy,,864-87-5783,female,Nigerian,64,,113810.19,GOBLE & BROWN INC,AL  ,0.97,
rec-004309-dup-0,Gladys,Cadiz,,female,Togolese,33,,67342.342,GUSTINE LANE APTS,AZ  ,0.96,
rec-004310-dup-0,Dina,Johnson,480-79-0529,,British,84,,92288.689,GYHP,CA  ,0.81,
rec-004311-dup-0,Eugenia,Shaw,,female,Emirati ,72,bachelors,,H & R BLOCK,NJ  ,0.71,
rec-004312-dup-0,Charles,Chubb,319-12-4823,male ,British,,high_school,,H & R BLOCK TAX SERV,FL  ,0.89,
rec-004313-dup-0,,Rojo,,male ,Albanian,95,doctoral,106048.644,HAGAR & STOGNER R E,IL  ,0.82,
rec-004314-dup-0,Irene,Timms,817-22-2444,,Algerian,44,,52760.023,HAGEN DAAZ,NY  ,0.75,
rec-004315-dup-0,,Bowman,685-86-3655,,American,65,high_school,55120.849,HAGEN MARKETING,TX  ,0.59,
rec-004316-dup-0,Valerie,Arteaga,455-91-6559,female,Andorran,,degree,75032.952,,NJ  ,0.56,
rec-004317-dup-0,John,Price,636-54-5670,,,34,masters,95403.615,HAHR CONSTRUCTION,TX  ,0.55,
rec-004318-dup-0,Mary,Johnson,283-97-6787,female,Anguillan,42,,,HAIMS BUZZEO & COMPANY PC,CA  ,0.83,
rec-004319-dup-0,Jason,Lefemaleever,420-66-9832,male ,,78,high_school,,HAIR LOFT SALON,AL  ,0.79,
rec-004320-dup-0,William,Hill,216-74-5123,male ,Argentinian,62,,56417.664,,MO  ,0.76,
rec-004321-dup-0,Larry,Sand,003-71-2767,male ,Armenian,40,,,HALEIWA SURF CONDOMINIUM,NJ  ,0.53,
rec-004322-dup-0,Beverly,Bascom,902-57-4829,female,Aruban,,,39744.899,HALEY & ALDRICH INC,CT  ,0.94,
rec-004323-dup-0,Henry,,486-97-3833,male ,Australian,51,high_school,40580.162,,AL  ,0.06,
rec-004324-dup-0,Catherine,Hunter,608-88-3048,female,Austrian,30,,55674.223,HALL COUNTY COURTHOUSE,,0.7,
rec-004325-dup-0,,Ybarra,466-41-2810,male ,,23,high_school,42792.216,HALLMARK INNS,NY  ,0.81,
rec-004326-dup-0,Donna,Tilghman,123-03-8666,female,Bahamian,32,,,HALLMARK OFFICE,MA  ,0.85,
rec-004327-dup-0,Justin,Hopkins,420-14-0329,male ,,42,degree,80422.898,,CA  ,0.68,
rec-004328-dup-0,,Coleman,328-65-3504,female,,56,bachelors,87876.773,HAMBRY OF MEJIS BARONY,NH  ,0.78,
rec-004329-dup-0,Olga,Estrada,231-02-2237,,,84,high_school,43182.14,HAMBURG MEDICAL BLDG,NC  ,0.87,
rec-004330-dup-0,Elsie,Heroux,721-86-6691,female,Belarusian,,,70206.798,HAMEL & WAXLER,NJ  ,0.73,
rec-004331-dup-0,Beverly,,319-58-4171,female,Belgian,61,degree,,HAMER AND JONES TIRE CO,WA  ,0.05,
rec-004332-dup-0,Jefemalefemalerey,,718-59-2576,male ,Liechtensteiner,,bachelors,70303.183,HARWOOD MANAGEMENT,VT  ,0.73,
rec-004333-dup-0,Gerard,Thomas,201-13-6917,male ,,53,high_school,,HATCH & BAILEY,MA  ,0.51,
rec-004334-dup-0,Helen,Parks,978-86-4243,female,Malawian,68,,37713.741,,PR  ,0.53,
rec-004335-dup-0,John,Myers,564-69-2114,male ,Malaysian,58,doctoral,113512.65,,,0.51,
rec-004336-dup-0,,,228-02-4044,female,Nicaraguan,31,doctoral,121593.418,HAZELWOOD POLICE,AL  ,0.51,
rec-004337-dup-0,,Willis,090-17-7674,,Nigerien,76,professional,73104.56,HAZEN FUEL OIL,PR  ,0.84,
rec-004338-dup-0,Nicholas,Garrison,545-42-4780,,British,26,doctoral,99075.722,HEALTH DEPARTMENT,,0.64,
rec-004339-dup-0,Bonnie,Ramirez,458-66-5492,female,Peruvian,78,,,HEALTH DEPT,KY  ,0.63,
rec-004340-dup-0,Graciela,,527-64-8210,female,Senegalese,,degree,69537.604,HEBER CLINIC,CT  ,0.81,
rec-004341-dup-0,,Rogers,704-60-7071,,Serbian,93,bachelors,84677.949,HEDGEHILL APTS,AL  ,0.66,
rec-004342-dup-0,Rosemarie,Hubbard,150-66-2529,female,South Afemalerican,,,110645.119,HELEN FORT SCHOOL,IN  ,0.53,
rec-004343-dup-0,Patti,,411-37-2497,female,South sudanese,,degree,70308.025,HELLEN KELLER NATL FOUNDATION,MA  ,0.97,
rec-004344-dup-0,Robert,Norris,432-41-2207,,,93,high_school,36831.717,HENRY DEITZ CO,MA  ,0.6,
rec-004345-dup-0,Kathryn,Burton,069-44-7234,female,,81,,40766.588,HENRY FORD SCHOOL,GA  ,0.58,
rec-004346-dup-0,Larry,Jensen,252-82-4310,male ,Tunisian,,degree,71913.01,,GA  ,0.54,
rec-004347-dup-0,Carrie,Morton,307-60-3683,female,Turkish,80,high_school,,,CA  ,0.1,
rec-004348-dup-0,Beatrice,Armijo,859-06-2794,,Turkoman,20,,122480.071,HENRY HUDSON HOTEL,PA  ,0.52,
rec-004349-dup-0,Andrew,Justice,017-37-0973,male ,,,degree,58818.14,HENRY ITTLESON CENTER,IN  ,0.56,
rec-004350-dup-0,Mary,Wheat,886-08-1080,female,Tuvaluan,,professional,105091.156,,AL  ,0.57,
rec-004351-dup-0,Pearl,White,186-87-8781,female,Ugandan,65,high_school,,,ND  ,0.69,
rec-004352-dup-0,Gene,Fugate,417-66-4975,,Ukrainian,,high_school,40990.232,HENRYS HARPSICORD REPAIR,AL  ,0.84,
rec-004353-dup-0,,Lynch,,male ,Emirati ,20,doctoral,100946.917,HEPHZIBAH ELEMENTARY SCH,PR  ,0.04,
rec-004354-dup-0,Robert,Kelly,617-54-3177,,,20,high_school,54101.134,HERALD ADVANCE,MA  ,0.59,
rec-004355-dup-0,Shane,Hunter,,male ,Welsh,62,degree,75312.631,HERITAGE HOUSE,,0.53,
rec-004356-dup-0,Thelma,Hudson,,female,Zambian,25,doctoral,104058.341,,FL  ,0.07,
rec-004357-dup-0,Julian,Cooper,084-32-6986,,Albanian,35,high_school,43669.853,,WA  ,0.76,
rec-004358-dup-0,Cecil,,594-22-7121,male ,Azerbaijani,,bachelors,75143.627,HETRICK & BARBER,MI  ,0.87,
rec-004359-dup-0,Martha,Theis,299-59-9103,female,Bermudian,,doctoral,105627.824,,AL  ,0.89,
rec-004360-dup-0,Ebony,Pillow,961-36-0790,,Bhutanese,,degree,78581.512,HICKORY LAKE APARTMENTS,AZ  ,0.06,
rec-004361-dup-0,,Meadows,354-12-6518,,Bolivian,50,masters,115336.061,HICKORY LEAS,FL  ,0.93,
rec-004362-dup-0,Gladys,Oneal,,female,Bosniak ,29,degree,,HICKORY POINT CHRISTIAN VILL,OH  ,1,
rec-004363-dup-0,Pamela,,802-50-4368,female,Botswanan,,high_school,44849.357,HICKORY SQUARE APTS,GA  ,0.68,
rec-004364-dup-0,Steven,,280-20-2764,male ,Brazilian,86,bachelors,88137.839,HICKS & BRAMS PA,,0.76,
rec-004365-dup-0,Timothy,Bermudez,212-40-1823,male ,Bruneian,80,bachelors,,HICKS & POURASS,,0.75,
rec-004366-dup-0,,Cox,,female,Bulgarian,28,high_school,39040.725,HICKS AUTO BODY,NJ  ,0.04,
rec-004367-dup-0,George,Burton,612-19-5768,male ,Burkinese,,high_school,,HIDAWAY STABLES,CT  ,0.6,
rec-004368-dup-0,Barbara,,691-10-9316,female,Burundian,61,masters,,HIDDEN CREEK,NY  ,0.91,
rec-004369-dup-0,Gerald,Young,,male ,Cambodian,37,masters,,HIDDEN VILLAGE,AL  ,0.56,
rec-004370-dup-0,Paula,Shetler,899-80-5586,female,Cameroonian,,high_school,45939.965,,ND  ,0.06,
rec-004371-dup-0,William,Hessler,522-10-4563,male ,Canadian,,degree,58700.746,HIGH ACRES TRAILER PARK,,0.76,
rec-004372-dup-0,Dan,,141-18-2010,male ,Cape Verdean,,professional,77731.278,HIGH COUNTRY APT,CO  ,0.81,
rec-004373-dup-0,,Williams,961-59-7965,female,,41,bachelors,87059.842,HIGH HILLESTATES,IN  ,0.96,
rec-004374-dup-0,Michael,Paulsen,,male ,Central Afemalerican,72,high_school,39889.699,,PR  ,0.06,
rec-004375-dup-0,Betty,Lawson,,female,Chadian,32,,71230.581,HIGH YEAR TENURE SECTION,PR  ,0.58,
rec-004376-dup-0,Autumn,,098-07-1898,female,Chilean,27,high_school,52461.42,,NC  ,0.7,
rec-004377-dup-0,,Foust,,male ,Chinese,57,high_school,54915.973,HIGHLAND PARK APTS,NJ  ,0.96,
rec-004378-dup-0,,Bell,354-66-1309,male ,Christmas Islander,95,doctoral,93983.905,,IL  ,0.73,
rec-004379-dup-0,,Edwards,,female,Cocos Islander,29,bachelors,81747.022,HIGHRISE APT,MS  ,0.58,
rec-004380-dup-0,Paul,Wood,198-40-3361,,Colombian,67,bachelors,110560.847,HIGHWOOD GARDEN APT,,0.65,
rec-004381-dup-0,Colleen,,488-73-6045,female,Comorian,62,masters,,HILL ARCADE BLDG,AL  ,0.95,
rec-004382-dup-0,Christine,Martin,,female,,77,degree,80498.321,HILL COUNTRY UTILITIES,RI  ,0.91,
rec-004383-dup-0,Mary,French,127-12-4362,female,,20,masters,100622.635,HILL DEPT STORE,,0.6,
rec-004384-dup-0,Michael,Cross,318-65-6708,male ,Cook Islander,,,39319.799,HILL INT MED,GU  ,0.76,
rec-004385-dup-0,Gerardo,Chenault,075-92-6362,male ,Costa Rican,,masters,,HILLCREST APT,GA  ,0.53,
rec-004386-dup-0,Margaret,Robinson,,female,Ivoirian ,65,,41642.97,HILLCREST APTS OFFICE,DC  ,0.52,
rec-004387-dup-0,,Patterson,309-13-6137,female,Croatian,71,high_school,46224.929,HILLCREST BANK,,0.63,
rec-004388-dup-0,,Merry,373-54-8467,male ,Cuban,19,doctoral,,HILLCREST ELDERLY,ND  ,1,
rec-004389-dup-0,Conrad,Soto,840-73-8038,male ,Cypriot,55,doctoral,115802.702,,,0.09,
rec-004390-dup-0,James,,078-21-8516,male ,,39,doctoral,105290.852,HILLCREST OFFICE,AL  ,0.92,
rec-004391-dup-0,,Mason,182-82-4508,female,Danish,25,high_school,36826.545,,NJ  ,0.06,
rec-004392-dup-0,Landon,Moser,924-27-8294,male ,Djiboutian,,doctoral,89113.037,,DE  ,0.84,
rec-004393-dup-0,Daniel,,184-75-4716,male ,Dominican,,high_school,36837.11,HILLMARK APTS,TX  ,0.89,
rec-004394-dup-0,Larry,Smith,473-92-5325,male ,Salvadorean,73,bachelors,,HILLSBOROUGH CORRECTIONAL IN,,0.91,
rec-004395-dup-0,Bryan,Matteo,,male ,Grenadian,79,bachelors,,HIRE NELSON CO INC,AZ  ,0.66,
rec-004396-dup-0,Joseph,Outen,418-07-7172,male ,,35,high_school,41977.072,HOBO HOPKINS HOP SHOP,,0.72,
rec-004397-dup-0,Viva,Gross,302-21-3099,female,,84,high_school,,HOFFMAN,WA  ,0.83,
rec-004398-dup-0,Damon,Young,554-86-2076,male ,Japanese,83,,,HOLIDAY INN,AZ  ,0.05,
rec-004399-dup-0,Rose,Domingo,734-23-8017,female,Liechtensteiner,,high_school,54003.45,,ND  ,0.6,
rec-004400-dup-0,,Crane,,female,Chinese ,26,bachelors,77712.632,HOLLY MALL OFFICE,OH  ,0.64,
rec-004401-dup-0,Nathan,Little,582-80-9081,male ,Malawian,70,bachelors,,HOLLYER BRADY ROCKETT TROXELL,,0.77,
rec-004402-dup-0,Marie,Dooley,182-13-6239,,Burmese ,39,high_school,,HOME ECONOMICS BLDG,PA  ,0.1,
rec-004403-dup-0,,Mckinney,885-96-3611,male ,Niuean,43,high_school,45966.665,,TX  ,0.06,
rec-004404-dup-0,Barbara,Solomon,,female,Omani,93,high_school,45598.29,,AL  ,0.56,
rec-004405-dup-0,Mario,,555-16-1829,male ,,94,bachelors,82804.299,ISLAND CLUB APT,PR  ,0.06,
rec-004406-dup-0,,Barlowe,695-18-2503,male ,Paraguayan,58,high_school,40727.246,,OH  ,0.87,
rec-004407-dup-0,,Sawyers,975-04-4620,female,Senegalese,25,degree,72642.116,J BUSH & CO,,0.84,
rec-004408-dup-0,Carl,Rockwood,989-49-5401,,Armenian,56,degree,61572.493,2259 OFFICE,,0.95,
rec-004409-dup-0,Dianne,Crafemalet,073-25-1296,,Barbadian,58,high_school,,301ST DISTRICT COURT,NJ  ,0.77,
rec-004410-dup-0,,Hallam,705-82-6925,female,Cambodian,37,degree,,418 FLTS CCQ,PR  ,0.1,
rec-004411-dup-0,Mark,Miller,480-92-7375,male ,Ecuadorean,,doctoral,80041.619,A & M BEAUTY SUPPLIES,,0.87,
rec-004412-dup-0,,,477-52-5181,female,Kuwaiti,24,degree,75858.75,AAUW EDUCATIONAL FOUNDATION,NC  ,0.76,
rec-004413-dup-0,,Lyons,092-68-6488,female,South sudanese,18,,54978.907,ACROPOLIS BUILDING,AL  ,0.72,
rec-004414-dup-0,John,Beard,,,Venezuelan,30,bachelors,57758.37,ADKINS JUNCTION,IL  ,0.06,
rec-004415-dup-0,Alex,Johnson,,male ,British,70,high_school,52202.888,,NJ  ,0.66,
rec-004416-dup-0,Ada,,326-78-0528,female,Emirati ,80,degree,67034.376,ALOHA COMMUNITY CHURCH,,0.71,
rec-004417-dup-0,Randall,Lo,,male ,,77,doctoral,116095.302,AMBASSADOR WEST,WI  ,0.54,
rec-004418-dup-0,,Caldwell,673-98-3389,male ,French,46,degree,75416.937,,PR  ,0.08,
rec-004419-dup-0,Nicole,Harris,,,French,81,degree,66208.51,AMERASIAN BANK,CT  ,0.75,
rec-004420-dup-0,Leon,Cantero,,male ,Honduran,37,high_school,,AMERICAN FAMILY,AL  ,0.79,
rec-004421-dup-0,Karen,Boutin,180-41-4971,,,68,doctoral,100749.245,ASTER PLACE APT,AL  ,0.04,
rec-004422-dup-0,Steven,Muse,457-24-5524,male ,Bahamian,,high_school,39810.957,,MA  ,0.54,
rec-004423-dup-0,Rachael,Collier,737-61-4415,female,,30,degree,79910.107,B C COMMUNICATIONS,,0.88,
rec-004424-dup-0,Willie,Gilbert,244-95-9966,,Papua New Guinean,24,,40529.38,B D C INC,CT  ,0.58,
rec-004425-dup-0,Mark,,018-68-5281,male ,Samoan ,66,doctoral,,BAGDAD APTS,NJ  ,0.89,
rec-004426-dup-0,,Romero,,female,Serbian,91,high_school,56242.668,BAHGAT MASON,NJ  ,0.98,
rec-004427-dup-0,,Wilcher,754-09-5359,male ,Sierra Leonian,41,doctoral,122038.164,,AL  ,0.94,
rec-004428-dup-0,Maria,Thomas,932-38-3311,female,Welsh,55,doctoral,,,MA  ,0.62,
rec-004429-dup-0,,Murphy,959-68-9898,,Austrian,78,high_school,53043.168,BANK OF OKLAHOMA NA,IL  ,0.75,
rec-004430-dup-0,Leslie,Byrd,355-82-5901,female,Bosniak ,,high_school,38599.497,BANKING HOUSING AND URBAN AFFAIRS,,0.51,
rec-004431-dup-0,,Bruck,442-03-1938,female,Cameroonian,63,bachelors,79463.123,BARATTIA COACH LEAS,,0.04,
rec-004432-dup-0,Linda,,802-21-1757,female,Niuean,52,,73056.711,BAYSTATE FINANCIAL SERVICES,IN  ,0.04,
rec-004433-dup-0,Steven,Ash,141-84-3335,male ,American,46,,,BENIS & ASSOC,PR  ,0.71,
rec-004434-dup-0,Alane,Schmidt,,female,,89,masters,95039.894,BEXLEY TOWERS,TX  ,0.69,
rec-004435-dup-0,Jerri,Whitehead,881-61-5076,,British,,masters,91073.091,BLDG A MAPLEWOOD APTS,CA  ,0.06,
rec-004436-dup-0,John,,,male ,British,44,high_school,45244.953,BLDG DEPT,CA  ,0.95,
rec-004437-dup-0,,Keller,767-43-2733,male ,Vietnamese,52,degree,58531.955,,PR  ,0.71,
rec-004438-dup-0,,Foerster,356-76-9992,,American,57,high_school,40560.044,BLDGS C-D-LANDINGS,IL  ,0.66,
rec-004439-dup-0,Caroline,Quisenberry,873-90-9140,,Cameroonian,,doctoral,109219.114,BOARD OF FINANCE AND REVENUE,AL  ,0.09,
rec-004440-dup-0,,Boatright,890-73-7642,female,Honduran,92,degree,73863.306,,IN  ,0.65,
rec-004441-dup-0,,Mccormick,912-30-7725,male ,Indian,,doctoral,113511.192,BORGS AUTO BODY,TX  ,0.09,
rec-004442-dup-0,Jim,Hance,038-07-1859,male ,,93,,98241.424,BORLAND AND BORLAND,KY  ,0.59,
rec-004443-dup-0,Patricia,Adamson,616-76-8708,female,Iranian,,doctoral,106335.241,,KY  ,0.82,
rec-004444-dup-0,Ora,,,female,Kiribati ,77,bachelors,88461.169,BOSTON MEDICAL,VA  ,0.84,
rec-004445-dup-0,James,Culley,,male ,,28,bachelors,70232.836,BOULDERS APTS,LA  ,0.52,
rec-004446-dup-0,Betsy,Lewis,504-09-4863,,,73,high_school,48637.052,BOW ASSOCIATION,OK  ,0.78,
rec-004447-dup-0,,Mendez,638-18-2826,male ,,61,degree,67753.196,BRANDY HILL OFFICE,CA  ,0.54,
rec-004448-dup-0,Sonny,Whittington,923-43-9953,,Singaporean,87,high_school,44635.165,,AL  ,0.87,
rec-004449-dup-0,Cynthia,Link,526-22-9406,female,,24,doctoral,121975.797,,NY  ,0.99,
rec-004450-dup-0,,Roach,790-92-3235,female,Turkoman,47,,88121.602,BRIARWOOD APT,CT  ,0.58,
rec-004451-dup-0,Ernest,Thiel,298-10-2130,male ,Bahamian,29,high_school,41802.401,,,0.81,
rec-004452-dup-0,,Kirk,923-32-0587,female,Belizian,74,,102609.829,BRINKLEY APTS,MO  ,0.83,
rec-004453-dup-0,,Underwood,763-81-9236,male ,Bolivian,,high_school,42914.38,BRISTOL MYERS SQUIBB,MA  ,0.76,
rec-004454-dup-0,,Bartholomew,,male ,Bosniak ,42,degree,59950.18,BRISTOL SQUARE APARTMENTS,NJ  ,0.82,
rec-004455-dup-0,,Fernandez,,male ,Cambodian,81,degree,76396.032,BRITTMORE APTS,NY  ,0.55,
rec-004456-dup-0,,Williams,385-44-1918,male ,,88,doctoral,116575.608,BRM REQUEST,FL  ,0.54,
rec-004457-dup-0,Jim,,177-47-5036,male ,Ivoirian ,37,degree,56234.46,,WA  ,0.75,
rec-004458-dup-0,Robert,Hawkins,,male ,,26,high_school,55999.633,BROOKLEY FURNITURE,AL  ,0.03,
rec-004459-dup-0,Debbie,Ortega,656-58-4504,female,Kazakh,48,high_school,46692.24,,,0.51,
rec-004460-dup-0,Kimberley,Johnson,598-61-6270,female,Kiribati ,20,,36578.598,BROWN & GOLD,,0.84,
rec-004461-dup-0,,Horton,052-40-2639,male ,Palestinian ,33,doctoral,115511.836,BUCHI TRAILER PARK,,0.92,
rec-004462-dup-0,Bernita,Phillips,417-82-0737,female,Cuban,93,professional,89460.347,,,0.8,
rec-004463-dup-0,Michelle,,667-15-9413,,Ethiopian,55,high_school,41732.11,CAKES N THINGS,NY  ,0.78,
rec-004464-dup-0,Melissa,Quinn,213-04-8280,female,Grenadian,61,degree,68915.761,,,0.7,
rec-004465-dup-0,Tina,Lewis,230-46-3191,female,Mauritanian,87,,,CAMILLUS MIDDLE SCHOOL,PR  ,0.6,
rec-004466-dup-0,Elodia,Barber,215-66-5458,,British,87,high_school,41000.117,,TX  ,0.99,
rec-004467-dup-0,Lisa,Fuentes,760-08-1618,female,,88,degree,58101.24,CAROLINA APTS,,0.96,
rec-004468-dup-0,Kathleen,Lucas,759-79-6576,female,,43,,76704.923,CAROLINE ARMS,ME  ,0.7,
rec-004469-dup-0,Lynn,Pacheco,782-08-5689,,Surinamese,49,high_school,,CARS AND SHINGLES TRUCK STOP,PR  ,0.98,
rec-004470-dup-0,Paul,Thompson,,male ,Tuvaluan,76,high_school,,CASA DE FELIZ,AL  ,0.78,
rec-004471-dup-0,,,741-89-0261,male ,Austrian,40,degree,67379.089,CASSINELLI STARNBACH WC ORTH,ME  ,0.58,
rec-004472-dup-0,Margarito,Butler,700-60-9722,male ,Dominican,30,degree,,,NY  ,0.6,
rec-004473-dup-0,Lisa,Barney,,female,Italian,73,bachelors,77835.73,,NY  ,0.51,
rec-004474-dup-0,,Bergman,190-56-4660,male ,Malian,43,high_school,,CHALETS DEL MAR,ND  ,0.05,
rec-004475-dup-0,Marti,,756-60-6769,,Mongolian,89,bachelors,80069.46,CHANA HIGH SCHOOL,NJ  ,0.66,
rec-004476-dup-0,,,805-28-8272,female,Nepalese,83,bachelors,59181.507,CHAPMANS MORTUARY,PR  ,0.06,
rec-004477-dup-0,,Long,103-19-7299,male ,Nigerien,21,doctoral,79689.542,,MS  ,0.84,
rec-004478-dup-0,Manuel,Hall,415-07-1169,male ,Yemeni,,,42926.675,CHEVRON USA INC,PA  ,0.92,
rec-004479-dup-0,Victor,Parkey,939-88-4194,,Kenyan,75,bachelors,,CITY HEALTH DEPARTMENT,AR  ,0.04,
rec-004480-dup-0,Regina,Saucedo,418-76-7975,female,Liechtensteiner,27,,,CITY OF NEW BEDFORD,AL  ,0.84,
rec-004481-dup-0,John,Barnes,726-43-5671,,Solomon Islander,83,high_school,44709.863,CLERK & MASTER,,0.61,
rec-004482-dup-0,Anna,Eilers,286-90-4064,,Vietnamese,87,high_school,,CN CAR,IA  ,0.07,
rec-004483-dup-0,,Shover,958-86-3411,male ,Angolan,84,high_school,45059.36,,ND  ,0.6,
rec-004484-dup-0,Joseph,Molina,395-08-8907,male ,,28,,79127.021,COKER ELEM SCH,IN  ,0.08,
rec-004485-dup-0,Johnny,Johnson,613-79-3152,male ,English,33,,36524.563,,MA  ,0.69,
rec-004486-dup-0,Carol,Murdock,067-18-2379,female,,,degree,65310.39,COLLEGIATE CAP & GOWN,PR  ,0.58,
