Traycee,vHasi,Tracey,Haas,0.81,
akM,Mrpthy,Mark,Murphy,0.87,
Sea,mxtre,Sean,Baxter,0.71,
Jerrqry,Lmanodagne,Jerry,Lamontagne,0.54,
brin,Brnyta,Martin,Bryant,0.51,
Duarlejno,Byut,Darlene,Burt,0.76,
Julpa,Sommerfemapleiueld,Julia,Sommerfemaleield,0.05,
qzn,zSprarow,John,Sparrow,0.95,
Jontahnf,Pribston,Jonathan,Preston,0.69,
huoma,zne,Thomas,Jones,0.93,
Timgoy,Ftoq,Timothy,Fox,0.78,
uDsni,Pozew,Dustin,Poe,0.74,
qmu,Sullinvann,Tom,Sullivan,0.83,
Kothhrien,Thopmn,Katherine,Thompson,0.006459598,
rwPetar,qant,Petra,Bryant,0.66,
Kuartian,ka,Katrina,Lor,0.54,
Krurtxi,Robidmon,Kurt,Robinson,0.9,
Tserys,lqiams,Terry,Williams,0.09,
Dadn,codrimkez,David,Rodriguez,0.86,
Mragarae,Cojn,Margaret,Cook,0.78,
Krauean,hittiantgon,Karen,Whittington,0.67,
aonizta,Bvailtyu,Jaunita,Bailey,0.59,
Alrrtwo,Bulesine,Alberto,Burleson,0.75,
olonle,Rkley,Lionel,Riley,0.87,
Brnan,uTnre,Brenda,Turner,0.5,
Reonxxe,aqvism,Renae,Davis,0.55,
Pabl,almdker,Paul,Walker,0.56,
Rumck,dFlrous,Rick,Flores,0.56,
scCbatherine,Cuoakon,Catherine,Colson,0.69,
cjichele,Dmossnc,Michele,Demoss,0.86,
Anthokm,agnsetr,Anthony,Sangster,0.83,
Dorothqnyq,Kitrdpge,Dorothy,Kittredge,0.81,
kPabl,fae,Paul,Vanek,0.84,
eKllm,jatqs,Kelly,Banks,0.62,
avzid,Lexonare,David,Leonard,0.91,
aon,ig,Jason,King,0.88,
Mciqhael,aomoneech,Michael,Domenech,0.51,
mues,Gvaes,James,Graves,0.86,
oup,Rdygdey,Jo,Ridgley,0.62,
Shku,vpnohut,Shaun,Kohut,0.92,
Ana,Thomspcna,Ann,Thompson,0.72,
yA,iWenlrn,Amy,Wiener,0.55,
aNaltie,Asgon,Natalie,Alston,0.82,
Roybrt,Edmad,Robert,Edward,0.95,
Lumlhe,Hlblhey,Lucile,Holley,0.59,
Jenena,Nmgvyuen,Jenny,Nguyen,0.76,
uStacy,roz,Stacy,Brown,0.66,
Alfevalreed,Ny,Alfemaleredo,Newby,0.87,
aLonya,Johnhsn,Latonya,Johnson,0.64,
aBle,geirln,Blake,Berlin,0.05,
Patniuia,oMlon,Patricia,Moon,0.93,
oJsnj,Fxeledd,John,Fields,0.03,
Manlyy,Ajnder,Mary,Anders,0.85,
Isvbeliw,Spewvcer,Isabel,Spencer,0.85,
rEr,lkBl,Earl,Bell,0.74,
Javiel,uRaov,Javier,Ramos,0.08,
Bozbbei,Padzilao,Bobbie,Padilla,0.79,
somonfv,vYaamsda,Romona,Yamada,0.88,
tmbert,Mdellyer,Robert,Mueller,0.81,
nn,Glqovrr,Ann,Glover,1,
Mzrceres,dCngningham,Mercedes,Cunningham,0.62,
heven,Brs,Steven,Banks,0.52,
Pegnby,Mczartsh,Peggy,Mcgrath,0.85,
Cave,aerr,Casey,Parker,0.7,
Hlaorold,Mudo,Harold,Murdock,0.6,
Wllaam,Vssefl,William,Vessels,0.67,
heu,nFetzare,Vera,Fetzer,0.95,
Victro,Mari,Victoria,Martin,0.65,
sVik,Gkoodpsxed,Vicki,Goodspeed,0.92,
kgtard,Huec,Edward,Hagen,0.84,
Mahtq,Shuaerre,Martha,Shearer,0.97,
nie,Ivjeh,Bonnie,Ivers,0.58,
sJiua,Touteet,Julia,Touchet,0.95,
Chrcsnie,Cam,Christine,Carr,0.67,
ijlladrd,Csjtes,Willard,Carter,0.94,
Cehwqstopher,Downney,Christopher,Downey,0.67,
Jenifmaleer,Davi,Jennifemaleer,Davis,0.95,
lmroa,rBuryce,Alma,Bruce,0.04,
Edardz,Dseexnig,Edward,Deering,0.55,
Sepbanie,nu,Stephanie,Kuhn,0.04,
oJmk,Wineklson,John,Wilson,0.65,
iLsnta,dTo,Lisa,Todd,0.07,
Mcaana,vFloreck,Marlana,Flores,0.8,
cm,Hans,Jim,Harris,0.05,
Ktaehen,Lilsby,Kathleen,Lisenby,0.91,
Ryat,al,Ryan,Hall,0.94,
eJarye,Rxdryiqvuez,Jerry,Rodriquez,0.52,
Alxxze,Lyris,Alex,Larkins,0.9,
wetphne,Ttyalo,Stephen,Taylor,0.03,
aCr,yOonnor,Carl,Oconnor,0.77,
Shierdi,sgNuyegn,Sherri,Nguyen,0.59,
tatrynr,uAtwia,Kathryn,Austria,0.03,
Ajd,Laj,Aida,Lara,0.09,
Hlgecto,kGrgezory,Hector,Gregory,0.89,
Aornt,Barnn,Aaron,Barnes,0.83,
Ge,Cwblyh,Glen,Colby,0.78,
iBceht,nycy,Beth,Lynch,0.91,
eter,Lanem,Dexter,Lane,0.5,
wargsrt,Jenyktins,Margaret,Jenkins,0.74,
ahr,Kdd,Mark,Kidd,0.77,
avrl,zMasrdne,Karl,Marsden,0.66,
esoela,Davsitp,Noelia,Davis,0.05,
Ablxeamdria,neton,Alexandria,Benton,0.03,
tabrata,oFytaine,Barbara,Fontaine,0.55,
mVirgyi,Favoln,Virgil,Falcon,0.07,
oJs,uFqalk,Jose,Faulk,1,
wAile,thompsnov,Alice,Thompson,0.63,
Mairpfn,tAwndrape,Marion,Andrade,0.99,
jicia,Sheardo,Alicia,Shepard,0.83,
iaghazy,Martmn,Zachary,Martin,0.67,
celih,Hradhsety,Keith,Hardesty,0.93,
goah,vKgre,Bob,Kiger,0.79,
Jenifemalker,yDeu,Jennifemaleer,Dye,0.84,
van,Gavzzva,Stan,Garza,0.82,
Geogra,Brafemnaleorvd,Georgia,Bradfemaleord,0.58,
Cysl,vLesesr,Crystal,Lester,0.98,
Barbra,aMtinqz,Barbara,Martinez,0.71,
qnKeneth,Wwiwllson,Kenneth,Wilson,0.85,
Deisn,Vandemhofeymalefemlae,Dennis,Vanderhofemalefemale,0.66,
tMayrir,omeq,Maria,Gomez,0.64,
dhu,Dbma,John,Damato,0.014375183,
Maraej,aWhlifg,Mary,Walling,0.97,
Jenssic,Joknbson,Jessica,Johnson,0.83,
Asxrkiv,ucakebe,Astrid,Huckabee,0.5,
Mayrtrn,Snedexjr,Mayra,Snyder,0.09,
xuiac,mtqhnson,Julian,Johnson,0.09,
ilirz,Maitsaq,Lilia,Maestas,0.95,
muany,Wilaimr,Juan,Williams,0.1,
Jil,Hanicburon,Julia,Haliburton,0.08,
Niplas,Riyrba,Nicolas,Rivera,0.99,
Lxoliia,Carh,Lilia,Carr,0.92,
Vinjqcent,fople,Vincent,Maple,0.018053249,
Mihcage,kLiitlte,Michael,Little,0.93,
wseh,arHc,Joseph,Hart,0.7,
Cjcutris,Huny,Curtis,Huynh,0.74,
fjetty,iComsb,Betty,Combs,0.03,
Marojtmie,aMlkt,Marjorie,Malik,0.9,
khe,Swisenr,Ethel,Swisher,0.72,
Steppahnie,Calcw,Stephanie,Clack,0.85,
fzjather,Gantn,Heather,Gaines,0.51,
Flna,Sewsr,Frank,Sears,0.97,
Orralcr,Wijfkes,Oralia,Wilkes,0.71,
anm,Cabmelle,Jane,Campbell,0.68,
Lionrd,olfeaml,Linda,Wolfemale,0.96,
aDoald,vwerritt,Donald,Merritt,0.77,
giyen,Bandv,Diane,Barnes,0.91,
ilaim,Kumanw,William,Kuzma,0.05,
namal,xfairdb,Pamela,Baird,0.97,
Wilaim,Frwnks,William,Franks,0.62,
cmd,Clolds,Adam,Collins,0.89,
qMihae,cds,Michael,Lucas,0.5,
eEn,aDvcs,Evan,Davis,0.03,
aJonaaan,tBoyd,Jonathan,Boyd,0.59,
woss,rhzojt,Amos,Short,0.5,
Juuina,wShipupeee,Julia,Shippee,0.61,
aixwne,Carven,Maxine,Craven,0.86,
aRyl,vPalmobk,Raul,Palombo,0.75,
Joaaob,Gubve,Jacob,Gruver,0.99,
Jucnneie,Hargover,Johnnie,Hargrove,0.88,
ellpsy,Nqchosl,Kelly,Nichols,0.53,
panixe,Mjccay,Daniel,Mcclay,0.53,
fgMrvin,Closzsey,Marvin,Cossey,0.64,
xichzael,ocopzr,Michael,Cooper,0.012222178,
umn,Mfemalearand,June,Mcfemalearland,0.92,
Rovbr,est,Robert,Hester,0.79,
pdsod,Otrek,Todd,Ortega,0.55,
Parreiciaz,Crhozixea,Patricia,Crozier,0.71,
gicahes,Dpuis,Michael,Dubois,0.85,
Virigvika,Bunorn,Virginia,Boren,0.72,
rhsa,Soteu,Marsha,Stoehr,0.68,
Pteer,iga,Peter,Wang,0.76,
Roslny,Whesvcl,Rosalyn,Whetsel,0.53,
rBitt,Ber,Britt,Baker,0.82,
Dnoad,atni,Donald,Martin,0.03,
fn,ybd,Dawn,Rudd,0.85,
Kgaqahryn,smlll,Kathryn,Small,0.77,
Mldeo,Readrepn,Mildred,Reade,0.89,
ennny,Undferwaeood,Henry,Underwood,0.72,
Skaiwn,Easnoa,Shawn,Espana,0.08,
ilcoe,Syrde,Nicole,Snyder,1,
Pasnu,Lengaod,Paul,Livengood,0.09,
ihcael,Jpinesp,Michael,Jones,0.66,
moj,nospgr,Todd,Moser,0.76,
Ara,Jakcsoy,Adam,Jackson,0.98,
ikanil,Mratinh,Daniel,Martin,0.67,
uxvaid,jeavmle,David,Peavler,0.67,
Sndra,Espnzox,Sandra,Espinoza,1,
vohnda,Delfawyh,Rhonda,Delay,0.04,
xivy,Ktcham,Jimmy,Ketcham,0.04,
eprlene,vounmalez,Arlene,Gonzalez,0.61,
eJssicv,Thnmsposn,Jessica,Thompson,0.87,
Rouzrt,jamrozn,Robert,Harmon,0.77,
Syan,oesoln,Shaun,Dodson,0.86,
Wvarrnv,Cromrre,Warren,Cromer,0.88,
mLir,arhaz,Lori,Graham,0.09,
Szaleca,apoll,Salena,Hall,0.52,
Maqur,eieler,Mary,Ziegler,0.55,
enLeslire,no,Leslie,Yon,0.76,
a,aoe,Rita,Moore,0.51,
hmas,Mrorikon,Thomas,Morrison,0.7,
Raicnhad,Galzowy,Richard,Galloway,0.03,
Aln,Camspuxll,Alton,Campbell,0.54,
dogeen,Bs,Eugene,Bush,0.63,
Hleen,pms,Helen,Adams,0.78,
apPtick,av,Patrick,Peak,0.62,
ndew,Biledrbacvk,Andrew,Bilderback,0.99,
oehales,Benqh,Charles,Behne,0.1,
Elzaet,Alexvanuder,Elizabeth,Alexander,0.75,
amyod,Mceco,Raymond,Mccoy,0.59,
Satcpyy,uiewak,Stacey,Miera,0.58,
laram,riWgh,Clara,Wright,0.65,
Lrlorna,Darritg,Lorena,Darling,0.98,
qztephrn,orsey,Stephen,Motley,0.75,
lGs,Ptann,Guy,Patton,0.81,
iayras,aRymord,Sarah,Raymond,0.98,
arjoir,zuqtler,Marjorie,Butler,0.52,
keBtt,Tdrja,Betty,Trojan,0.64,
gmse,Matptnn,James,Martin,0.54,
Brhinq,wn,Brian,Brown,0.99,
Virginmra,ewny,Virginia,Owens,0.08,
Fqah,Goazalez,Faith,Gonzalez,0.98,
Rnvl,Suetailja,Ronald,Sustaita,0.67,
Jrnelt,Lgoz,Janet,Lopez,0.53,
oikxa,fglloawy,Erika,Holloway,0.93,
Nrmd,Willsi,Normand,Willis,0.06,
Dentnzis,Mhnav,Dennis,Mina,0.07,
aibd,oHtahc,David,Hatch,1,
onick,hiled,Monica,Shields,0.7,
hLida,Cuhrch,Linda,Church,0.04,
Szhmwn,Tpnnevy,Shawn,Tunney,0.96,
Eore,oa,Ernie,Do,0.93,
Bvewry,lrocbe,Beverly,Crowe,0.93,
eBrjtaa,Wilnilamswon,Bertha,Williamson,0.99,
Maeayn,Pooaech,Megan,Peach,0.99,
lAinai,Cofemalefeampepy,Alicia,Cofemalefemaleey,0.55,
ahrlosw,Pryespser,Carlos,Preusser,0.71,
Hoojmre,Buh,Homer,Bunn,0.04,
jBrete,Bloordwurlth,Brett,Bloodworth,0.62,
Laevrn,Oseotrecih,Lauren,Oestreich,0.1,
bwrli,Tthoal,Carla,Thomas,0.91,
qlexj,Wteie,Alex,White,0.73,
dheoryg,Bcab,Cheryl,Beach,0.72,
Paxtircg,dGagnox,Patrick,Gagnon,0.65,
Sehrhee,Askkm,Sheree,Askew,0.61,
aeul,iDzaa,Raul,Diaz,0.95,
Disa,Wlivso,Dina,Wilson,0.07,
Jhmbe,Hzerd,James,Herb,0.09,
Bipe,Htld,Birdie,Holt,0.76,
tray,uStno,Mary,Sutton,0.84,
Anpgvelae,jilliogha,Angela,Willingham,0.92,
oBradanon,Wolfepmlewe,Brandon,Wolfemalee,0.68,
Elwiabethf,eDns,Elizabeth,Denson,0.09,
dlse,Weavjeqr,Miles,Weaver,0.05,
obert,Rtodriquzi,Robert,Rodriquez,0.92,
Robetori,Navarrmeet,Robert,Navarrete,0.89,
Mzchle,Hfguhfes,Michelle,Hughes,0.94,
ihrad,Gzqunlderson,Richard,Gunderson,1,
Stiphhq,aql,Stephen,Paul,0.65,
jRanzlal,zqrgosq,Randall,Burgos,0.88,
Grrad,Mdnle,Gerard,Mendel,0.1,
Jate,Adcc,Janet,Adcock,0.9,
Cybthbaf,Mfodwel,Cynthia,Mcdowell,0.03,
ornuzo,Deolaht,Lorenzo,Deloach,0.69,
emirnia,Pedgett,Herminia,Padgett,0.84,
Jnohg,Yany,John,Yang,0.71,
iMchal,xincjh,Michael,Minch,0.81,
Jefemaefepalezrey,osdto,Jefemalefemalerey,Rosado,0.1,
Enra,Worlelyn,Edna,Worley,0.06,
Ahlhy,mtsh,Ashley,Smith,0.64,
Naaie,cveym,Natalie,Ivery,0.63,
Vema,dMruqhy,Velma,Murphy,0.91,
Taryd,Genoverwh,Tanya,Genovese,0.1,
atelr,Hbaqy,Walter,Hardy,0.73,
rancif,tHeanndez,Francis,Hernandez,0.52,
Jenniemalgere,bkoss,Jennifemaleer,Cross,0.91,
jrel,Hemiexwty,Meryl,Hemenway,0.81,
vVjiryinia,Kohyu,Virginia,Khoury,1,
Rschly,vrsole,Rachel,Eversole,0.75,
Oaive,Locktel,Olive,Lockett,0.56,
Edi,Kauemayeuman,Eddie,Kaufemaleman,0.94,
aEvxn,Sppirggs,Evan,Spriggs,0.08,
lAetrt,Ham,Albert,Hamm,0.76,
uSmeu,irdamj,Sue,Adams,0.87,
chelqe,Vlded,Michele,Valadez,0.92,
Medlgy,Dmcro,Melody,Demarco,0.63,
Jusitn,Brln,Justin,Brown,0.76,
Euni,Semlr,Eunice,Sumler,0.67,
Mrcus,Mayoe,Marcus,Mayes,0.82,
muil,xLofealetsi,Julio,Lofemaletis,0.53,
zwshu,Mcafemblaearlane,Joshua,Macfemalearlane,0.016775274,
Jaonhn,Mczcathoy,John,Mccarthy,0.88,
Jdao,,Jon,Ho,0.91,
Sghsana,elsx,Shanna,Wells,0.76,
Sehyri,Loqgu,Sherri,Long,0.63,
Keidnv,Hofemalefeomlekman,Kevin,Hofemalefemaleman,0.65,
Mrainv,Cqadgro,Marian,Caro,0.79,
eBttii,Hdeni,Bettie,Heins,0.03,
ajrrin,Pqli,Darrin,Poulin,0.98,
Venau,ionhson,Verna,Johnson,0.04,
yneettke,Kaufbalemav,Lynette,Kaufemaleman,0.76,
Dorohtcy,rHusdon,Dorothy,Hudson,0.98,
Mapdy,rBendy,Mary,Benny,0.55,
au,zmohrnton,Paul,Thornton,0.83,
Claiirpe,Vossu,Claire,Voss,0.7,
Iyene,Wobdosp,Irene,Woods,0.6,
lEiazbelh,dAent,Elizabeth,Ament,0.81,
elciia,Mlilr,Felicia,Miller,0.97,
Wiliam,wudle,William,Wardle,0.1,
Steway,Foxnq,Stacey,Fox,0.98,
Dazd,uzwe,David,Rowe,0.95,
ceirri,Philpis,Terri,Phillips,0.04,
rKe,Lemjosv,Keri,Lemons,0.82,
aArnm,Swatzlil,Aaron,Swatzell,0.95,
Blanhzc,aNielshen,Blanche,Nielsen,0.009456191,
Tmesa,iJkkson,Teresa,Jackson,0.97,
onlad,Bogwre,Ronald,Brower,0.62,
Steqphanti,Stewfarvth,Stephanie,Stewart,0.64,
Chrreik,Voirc,Carrie,Voris,0.88,
pichdelel,Wlifson,Michelle,Wilson,0.54,
cray,Radtlazzo,Gary,Randazzo,0.72,
iWlialm,Mnainnig,William,Manning,0.62,
Bilie,mruwker,Billie,Brewer,0.58,
nna,Huneb,Anne,Hunter,0.55,
Jtua,Ssitnh,Joshua,Smith,0.98,
oln,qSmih,Nona,Smith,0.53,
yLnwcood,Wnzltn,Lynwood,Walton,0.05,
Wiwlivxm,Spocttj,William,Scott,0.75,
uSse,Pieine,Susan,Perine,0.63,
Nicgohlars,Cumpvbelld,Nicholas,Campbell,0.96,
Mralr,qkraris,Marlo,Harris,0.58,
Ptlys,nzals,Patsy,Gonzales,0.76,
rdoek,Woahingtn,Brooke,Washington,0.92,
Inwe,lael,Irene,Oneal,0.67,
Bebjxaein,Sct,Benjamin,Scott,0.78,
Ncoke,nhsnson,Nicole,Johnson,0.75,
nMijael,wNefemalefeamlfe,Michael,Nefemalefemale,0.65,
Allcahn,aStno,Allan,Staton,0.1,
qanyet,Baaeby,Janet,Baade,0.5,
omNa,iiafealeer,Norma,Pifemaleer,0.85,
xAtln,xAlbrihnt,Alton,Albright,0.67,
Janos,uxfler,Jason,Butler,0.75,
iRieahard,Baioey,Richard,Bailey,0.89,
rEnfiep,Precrat,Ernie,Peart,0.1,
rraien,Metcalfevole,Lorraine,Metcalfemale,0.55,
Anat,aohi,Anna,Johns,0.56,
eKnnh,Salrzzmr,Kenneth,Salazar,0.07,
Vetoriat,uJohnsmon,Victoria,Johnson,0.66,
Miky,eLg,Misty,Lee,0.62,
cowll,Cahnos,Lowell,Cannon,0.84,
Vaenbsai,nrat,Vanesa,Grant,0.6,
Rackey,Wlner,Ricky,Wenger,0.79,
Chraei,alb,Charlie,Hall,0.75,
Bkie,Vaugxqn,Bonnie,Vaughn,0.68,
uLqis,Szaitzh,Luis,Smith,0.89,
Robetl,Feernnvadez,Robert,Fernandez,0.94,
Enr,Wyliue,Edgar,Wyllie,0.1,
ionhy,ozalezo,Timothy,Gonzalez,0.09,
aKen,janey,Karen,Haney,0.52,
eery,eHnsulty,Jerry,Hensley,0.71,
aenn,Marno,Karen,Marion,0.73,
Sanltdrva,Ddfsoxn,Sandra,Dodson,0.86,
Lnlwodo,jGorushc,Linwood,Gorsuch,0.03,
Jaesdn,Wialiamig,Jason,Williams,0.54,
zdk,Lezwexrette,Mark,Leverette,0.53,
Mfarakcia,fWlils,Marcia,Willis,0.86,
Adnene,Prsesly,Adrienne,Presley,0.74,
Myathktew,iuoq,Matthew,Dixon,0.78,
Rvichcar,Cey,Richard,Casey,0.01658138,
Murhi,zings,Maria,King,0.52,
Brnad,ryay,Brenda,Gray,0.97,
crey,Caresr,Harvey,Carter,0.93,
dErne,Shiesper,Erin,Shisler,0.63,
Irew,oJjns,Irene,Jones,0.99,
lEliaen,woein,Elaine,Owen,0.87,
Jscsa,Hpoks,Jessica,Hopkins,0.77,
Auerey,mzirh,Audrey,Smith,0.56,
yn,aStewactc,Roy,Stewart,0.57,
Clifzemalefiemaelord,cixols,Clifemalefemaleord,Nichols,0.6,
Ry,Efrnest,Ryan,Earnest,0.77,
Dawso,Moadayy,Damon,Monday,1,
iPatrdciy,olftro,Patricia,Soltero,0.09,
Lhxad,Vfryne,Linda,Varney,0.75,
natrrcia,amirbex,Patricia,Ramirez,0.54,
euc,uHerer,Paul,Herrera,0.74,
rdndy,uiJameso,Wendy,Jameson,0.66,
Rogurt,Ptonk,Robert,Patton,0.51,
Jos,Kruecr,Joseph,Krueger,0.53,
Gwaqlv,aov,Gail,Horn,0.54,
Crysctvil,Bejtet,Crystal,Bennett,0.76,
Wliiam,Sptrgil,William,Sturgill,0.64,
Chxs,Sgaterr,Chris,Slater,1,
Crhjles,yroxv,Charles,Grove,0.99,
yatchly,Wrughc,Kathy,Wright,0.81,
Lyldi,ohsunon,Lilli,Johnson,0.06,
eBerry,etersex,Berry,Petersen,0.78,
Hrarya,Shuemgleelt,Harry,Shufemaleelt,0.69,
zKeneht,Btlerol,Keneth,Butler,0.93,
jordok,yDil,Gordon,Dial,1,
frbara,msHsuton,Barbara,Huston,0.98,
yarev,ulauc,Darren,Dulac,0.59,
Etlil,mxooman,Emilia,Goodman,0.83,
Carolwlne,Nkij,Carolyne,Nick,0.95,
Myarm,Bahqn,Mary,Baughn,0.77,
Kndsllx,Mssker,Kendall,Messer,0.98,
adje,Glogrev,Madie,George,0.68,
Dfonna,Peropzaf,Donna,Pedroza,0.04,
Louu,Wicdden,Louis,Whidden,0.78,
Szee,uley,Suzie,Hulsey,0.78,
Lpind,oYbug,Linda,Young,0.004251819,
Dqpvhid,cmahab,David,Mcmahan,0.57,
umdma,Cnuter,Adam,Carter,0.55,
Jmhse,qing,James,King,0.89,
Etezhr,Hickeyk,Esther,Hickey,0.63,
hCarlet,Wezcoye,Charles,Welcome,0.06,
vu,yailyq,Kurt,Bailey,0.7,
Wqilard,opll,Willard,Call,0.67,
Dny,ldrv,Danny,Elder,0.94,
qtephehn,zev,Stephen,Lee,0.09,
Josplh,Ginms,Joseph,Gaines,0.92,
pie,Wexevt,Marie,Weber,0.7,
oeore,vJoy,George,Jolly,0.6,
Kanhtryr,Gonazln,Kathryn,Gonzales,0.000916136,
pRobier,Kenendiy,Robert,Kennedy,0.69,
eJanet,Mobica,Janet,Mojica,1,
Jeies,eposn,Jessie,Hopson,0.92,
Stepihnaei,Sotcokon,Stephanie,Stockton,0.54,
Gipqy,Sgilady,Gary,Smiley,0.76,
Pzartica,Covqe,Patricia,Clore,0.79,
Eanc,Guzma,Evan,Guzman,0.76,
oerqge,Chrgistn,George,Christ,0.73,
zleorge,eBratno,George,Braxton,0.07,
eshs,Wlre,Jesse,Walker,0.88,
ooyn,ed,Jon,Reed,0.98,
Haprvy,wlh,Harvey,Chu,0.1,
Chasairt,Kciesne,Chasity,Kisner,0.03,
Sywlvuser,kWihe,Sylvester,White,0.019751678,
ebrt,hvy,Robert,Roy,0.79,
Luio,eHkon,Louis,Henson,0.76,
Mrhayt,uCjrtiqs,Mary,Curtis,0.84,
Ecl,tfdcington,Emily,Edgington,0.68,
Irl,lqust,Irene,Hurst,0.06,
ae,Btezmudez,James,Bermudez,0.07,
Jhnl,imearman,John,Zimmerman,0.1,
epMrl,Bzoosk,Merle,Brooks,0.63,
mhereta,Myq,Theresa,Mayo,0.78,
Jimyma,Beiewll,Jimmy,Bagwell,0.05,
oTh,Rluslsl,Tosha,Russell,0.07,
Frnaine,lCayif,Frankie,Clay,0.05,
Yvjojne,Mecrq,Yvonne,Mercer,0.91,
Tonain,Ssmtzh,Tonita,Smith,0.004970314,
Cutrsd,xarby,Curtis,Gray,0.68,
Mzizchael,aWd,Michael,Ward,0.69,
roqnh,zLma,John,Lerma,0.96,
Rovrbt,Muleligadn,Robert,Mulligan,0.08,
Daaryhl,Stewvrensa,Daryl,Stevens,0.78,
Bdredas,Rond,Brenda,Raymond,0.06,
Gori,Lesqer,Gloria,Lester,0.04,
Bargnodn,Pvetse,Brandon,Peters,0.93,
Kveryy,tSojn,Kerry,Stone,0.07,
Shrelyvn,Mvy,Sherilyn,Mabry,0.64,
Wyansx,Amrsztong,Wayne,Armstrong,0.06,
Midmdred,eVl,Mildred,Vela,0.68,
Kay,kne,Kathy,Cole,0.1,
Barblaqkra,cShenuer,Barbara,Sherer,0.08,
Darlennep,Baiwlle,Darlene,Baillie,0.03,
qDhri,ermuitt,Dori,Pruitt,0.72,
goere,Hawrrs,Robert,Harris,0.51,
Wdjde,iWllvaims,Wade,Williams,0.7,
cSaah,Reybdnson,Sarah,Robinson,0.57,
Naoi,tgu,Nannie,Sugg,0.09,
Roemaruxe,ponegi,Rosemarie,Koenig,0.75,
Jendfemaeler,Fshcr,Jennifemaleer,Fischer,0.51,
iOelyl,Moypere,Odell,Moore,0.66,
jDolrc,Lehn,Dolly,Lehman,0.6,
qneil,Jonexr,Daniel,Joiner,0.79,
Mrapjori,uqdry,Marjorie,Guidry,0.65,
sccaru,Cphristnsen,Oscar,Christensen,0.76,
Natabmlie,wnyedp,Natalie,Snyder,0.8,
Dnioel,Pefppels,Daniel,Peppers,0.93,
laeine,Silge,Elaine,Sigler,0.82,
oRebt,Fjiedl,Robert,Field,0.51,
Luilise,Greerj,Lillie,Greer,0.09,
Jmea,soeas,James,Jones,0.95,
onsep,zhopwson,Joseph,Thompson,0.82,
Casifay,Brpeel,Chasity,Brewer,0.95,
elnnetih,Henrzy,Kenneth,Henry,0.09,
Erinayc,rBndige,Erica,Brundidge,0.7,
Dnoah,Wilalyamfs,Donald,Williams,0.56,
gharlaeys,seoanrd,Charles,Leonard,0.88,
ugen,iMpllkr,June,Miller,0.59,
izcmhael,Hhxrs,Michael,Hurst,0.57,
Kati,ialams,Kasie,Williams,0.05,
ersa,vSbiht,Teresa,Smith,0.03,
Maisute,Swafemalefmeatleod,Mitsue,Swafemalefemaleord,0.52,
aty,Dioenh,Mary,Doney,0.83,
Frnecsb,Llsil,Frances,Lilly,0.75,
rsica,hmeire,Jessica,Lemire,0.92,
nilloiam,Dcikjedrson,William,Dickerson,0.06,
Kathedn,Kon,Katherine,Kwon,0.00132396,
Wihlilay,driedma,William,Friedman,0.96,
jJaody,eNtox,Jody,Newton,0.52,
hrisurna,dusogn,Christina,Hudson,0.75,
Niozcler,adrtont,Nicole,Barton,0.92,
eMik,Zubel,Mike,Zabel,0.69,
Ggn,Tleye,Gene,Tyler,0.97,
hteiryl,Degld,Cheryl,Delgado,0.04,
Mhy,rObeon,May,Obregon,0.74,
Ricsard,brury,Richard,Drury,0.06,
Cecilxwa,Marsohhall,Cecilia,Marshall,0.75,
kMrray,Wpildr,Murray,Wilder,0.58,
agrgy,Mlrwhy,Mary,Murphy,0.9,
Eifii,kCtet,Enid,Cote,0.67,
Temtoyy,Cgampebll,Timothy,Campbell,0.06,
Tinaoy,Mclacl,Tony,Mccall,0.04,
Fracnijzs,Wnrren,Francis,Warren,0.77,
Debinjie,noghue,Debbie,Donoghue,0.66,
Sahnn,enidei,Shanon,Mendez,0.87,
Da,Jefemalefemaleeralotn,Danny,Jefemalefemaleerson,0.56,
Sjherkly,Lbf,Sherley,Lee,0.83,
Phmzdla,evqos,Pamela,Devos,0.89,
Vzijlet,Dnumey,Violet,Dooley,0.8,
Jvms,Smwi,James,Smith,0.69,
vxana,Fedckey,Ivan,Fendley,0.8,
xda,ilye,Jay,Smiley,0.75,
Mijhlle,oetnon,Michael,Boynton,0.8,
iRpchadr,Wilclas,Richard,Williams,0.7,
Jpaicquejline,tonze,Jacqueline,Stone,0.05,
aBriarr,Schneiir,Barbara,Schneider,0.86,
eSiro,Ryeewt,Sergio,Reyes,0.05,
len,hang,Helen,Lando,0.61,
Jefelaefemalery,Dormvsy,Jefemalefemalerey,Dorman,0.05,
Edar,Hwadpr,Edward,Howard,0.91,
dAnrc,rohnson,Andre,Johnston,0.09,
rRonnzve,Prtt,Ronnie,Pruitt,0.012452563,
Trkl,faen,Taryn,Wade,0.61,
illpasm,Wrg,William,Ware,1,
qChristopegr,satelle,Christopher,Isabelle,0.1,
Lllmn,Clodeon,Lillian,Calderon,0.86,
Dgidv,ntaakes,David,Starkes,0.9,
Ricvard,Strcland,Richard,Strickland,0.74,
atic,iipomn,Staci,Simon,0.91,
aMrtdn,Mhferer,Martin,Mercer,0.85,
Schtey,enMuoz,Stacey,Munoz,0.88,
iflie,Heenerosn,Felipe,Henderson,0.05,
Dimnanxe,paomezo,Dianne,Romero,0.63,
yJo,uRasl,Joy,Russel,0.97,
Mulice,Hcremna,Maurice,Herman,0.87,
