rec_id,First_Name,Last_Name,SSN,Gender,Nationality,Age,Highest_Education_Level,Income,Company,State,Percentage,
rec-005502-dup-0,Gl0na,Le5ter,114-14-q7s8,ferna|e,Christma5 I5lander,q3,bigh_sch0ol,557g9.61z,BARCELONA APTA,VA  ,0.04,
rec-005503-dup-0,Branclori,Peter5,428-0s-22s7,ma|e ,Comonam,6z,higb_5chool,379|6.s86,BARCLAY BLDG,TX  ,0.93,
rec-005504-dup-0,Kerru,St0rie,633-60-o86g,femaie,Congoje5e,4z,pr0fessiomal,93737.6z7,BARCLAY EAST,PR  ,0.07,
rec-005505-dup-0,Sherjlvn,Mal>ry,565-80-zl92,feiiia|e,C0ng0lese,8z,high_5cbool,5198o.3o7,BARCLAY HOUSE,MA  ,0.64,
rec-005506-dup-0,Wavme,Armstr0rig,355-83-7874,maie ,Moiiiacan,9i,bachel0r5,78340.4|z,BAY SHORE TOWER,TX  ,0.06,
rec-005507-dup-0,Miiclred,Ve:a,068-o9-94o1,fema'le,Dutcl>,s7,high_5ch0ol,42s42.77q,BAYPORT ONE,MA  ,0.68,
rec-005508-dup-0,Katbv,C0je,899-6q-3l38,fernaje,New Zealamcler,sq,high_5cbool,40782.8|q,BAYSHORE MALL,ND  ,0.1,
rec-005509-dup-0,Barhara,Sberer,556-88-3zz9,ferriale,Slovemjan,67,bachei0rs,950q3.o66,BEDROCK GARDEN APT,ID  ,0.08,
rec-005510-dup-0,Darleiiie,Bai1l'le,850-18-7o8o,fermale,Span'lsb,6z,bache|ors,930qz.686,BEECHMONT APT,AL  ,0.03,
rec-005511-dup-0,Dor'j,Prv:tt,938-32-gs61,fena1e,Surinariese,2i,higb_sch0ol,4q697.s36,BEECHWOOD APTS,IA  ,0.72,
rec-005512-dup-0,Ro1>ert,Harr:5,175-4o-90q0,naje ,Swa2:,78,high_scbooj,371o0.q55,BEECHWOOD MOBILE TRLR PAR,WA  ,0.51,
rec-005513-dup-0,Wac|e,Wilj:ams,53q-53-678q,ma1e ,Con9oiese,44,high_sch00l,419g|.78,BERRY BROWN,NY  ,0.7,
rec-005514-dup-0,Saralo,Robins0m,5q8-78-68s4,fema1e,Fremcb,9l,ma5ter5,g2040.09|,BETHLEHELM WOODS RET CTR,MA  ,0.57,
rec-005515-dup-0,Narinje,Su99,881-6s-s337,ferna1e,Gu:neam,2g,bacbel0rs,8411z.|47,BEVERLY TOWNHOUSE,IN  ,0.09,
rec-005516-dup-0,Ro5emane,Koenj9,684-qg-8780,femaje,Ind0nesjan,q6,high_scb0ol,383qs.773,BHAMRA CHAIN MANUFACTURING,AL  ,0.75,
rec-005517-dup-0,Jerinifeiiialeer,Fisc1>er,988-4s-z430,ferna|e,Kuvvalti,66,deqree,7|576.s41,BIG CEDAR LODGE,AL  ,0.51,
rec-005518-dup-0,Ode|j,Mo0re,577-6s-04z7,ma|e ,Saudi Arahjan,87,ma5ter5,85837.ol3,BLACK ANGUS REST,MI  ,0.66,
rec-005519-dup-0,Doliv,Lehrman,748-z4-7|82,femaje,Serlolan,z7,doct0rai,1116qs.527,BLACK FOREST NURSERY,ND  ,0.6,
rec-005520-dup-0,Dan:ej,J0irier,083-28-4q2s,maje ,Sudarie5e,49,high_5cbool,q14q8.781,BLAKE AND DAVIS REALTORS,AL  ,0.79,
rec-005521-dup-0,Marl0rie,Guiclrv,118-o6-8l63,feiiiaje,Tanzan'lari,2g,cle9ree,57q24.l87,BLARNEY STONE,GA  ,0.65,
rec-005522-dup-0,O5car,Chri5ten5en,118-2|-s470,ma1e ,Tbal,77,high_scbo0l,55626.9zq,BLASS,OK  ,0.76,
rec-005523-dup-0,Nataj:e,Snyc|er,392-g1-39l5,fernaje,Emirat'j ,99,bachel0r5,937oq.095,BLDG COMPLEX,PR  ,0.8,
rec-005524-dup-0,Dan'iel,Pepper5,544-4o-q780,maie ,Ang01an,63,h'lgh_5chool,36406.s6|,BLUE LAGOON VILLA,CT  ,0.93,
rec-005525-dup-0,Ela|ne,Si9ier,669-6s-q667,ferna1e,Etbiopjan,38,de9ree,5834s.z02,BON JOUR ANSWERING,NJ  ,0.82,
rec-005526-dup-0,Ro1>ert,Fielcj,189-74-38lo,ma'le ,Italiarj,6s,cle9ree,5471q.85z,BORRELLE BALLARD CARUTHERS AND SEARCH,AL  ,0.51,
rec-005527-dup-0,Lilije,Greer,573-3g-30o7,feriale,Kemyam,5z,high_scboo|,40091.q0g,BOSTON LIGHT & SOUND INC,MS  ,0.09,
rec-005528-dup-0,Jarne5,Jorie5,85l-53-2o73,ma1e ,New Caled0riian,73,bigh_sch0ol,4q76s.338,BOYNE CITY AMBULANCE,WA  ,0.95,
rec-005529-dup-0,Josepl>,Thomp50n,918-69-3326,ma1e ,Reuriiomese,7s,ma5ter5,7s641.7q8,BRANDYWINE APTS,IL  ,0.82,
rec-005530-dup-0,Cha5itv,Breyver,583-72-s3g9,fernaie,Saucll Arabian,s3,doct0ra1,l2783l.838,BREAD & BITS,IN  ,0.95,
rec-005531-dup-0,Kemnetb,Hemrv,127-q5-450q,ma'le ,Tamzamian,79,deqree,7893o.4z6,BREWSTER MOBILE TRL PK,LA  ,0.09,
rec-005532-dup-0,Erlca,Brumdid9e,|87-63-g805,fenaie,Ziiiibal>wean,ss,hi9h_schooj,38o29.0z,BRIDGER ELEM SCHOOL,NJ  ,0.7,
rec-005533-dup-0,D0naid,Wil1:ams,576-78-67o8,maie ,Arul0an,78,higb_sch0ol,4z588.o67,BRIGGS REALTY,PA  ,0.56,
rec-005534-dup-0,Charie5,Leonarc1,38q-37-673|,ma1e ,Austraj'lan,4o,bacbel0rs,83123.zs8,BRIGHAM CITY COMMUNITY HOSPI,AL  ,0.88,
rec-005535-dup-0,Jurje,Mi|jer,2g0-16-718s,fema|e,Botswariari,8o,ma5ter5,8543o.2g1,BRITE LUMBER,NJ  ,0.59,
rec-005536-dup-0,Micbaej,Hvr5t,291-4z-41|8,ma1e ,Bvrl<inese,69,de9ree,570oo.515,BRITTAIN PARK APTS,MO  ,0.57,
rec-005537-dup-0,Ka5:e,Wiliiarns,781-83-4z7|,femaie,C0sta R'lcan,3s,higb_5chool,409sz.429,BROADWAY TOWERS,NJ  ,0.05,
rec-005538-dup-0,Tere5a,Sm:tb,003-1q-3q68,fema1e,Kittitjan,4l,de9ree,71679.9oz,BUENA VISTA CAMPING GROUNDS,NY  ,0.03,
rec-005539-dup-0,Mjt5ue,Swafemalefemaieorcl,56|-88-7883,fema1e,Sin9ap0rean,z8,bache10rs,8428s.2z6,BURNETT TEMPORARY,TX  ,0.52,
rec-005540-dup-0,Maru,Doneu,541-41-gz72,fenaje,Tan2amian,8s,professlona1,75q65.4q6,BUSINESS AND TECH CENTER,AZ  ,0.83,
rec-005541-dup-0,Framce5,Li|lv,811-4q-1z12,femaje,Tumisiari,86,ma5ter5,86z23.37q,BUSINESS FORMS OF AMERICA,AL  ,0.75,
rec-005542-dup-0,Je5sjca,Leiii:re,080-|z-7348,fena|e,Coco5 Islancler,3i,cle9ree,670g1.7q2,C W RICE SCHOOL,ND  ,0.92,
rec-005543-dup-0,Willlam,Dicker50n,408-q3-o898,ma1e ,Cook I5larider,68,high_scb0ol,47538.37z,CABERNET,TN  ,0.06,
rec-005544-dup-0,Katherlrie,Kvvom,089-5g-03q2,fernaie,Co5ta R:can,34,high_5cbool,484s3.s89,CABINETS UNLIMITED,GA  ,0.00132396,
rec-005545-dup-0,Will:arn,Frieclmam,314-8j-1753,ma1e ,Ecvad0rean,z7,bachel0r5,73751.|z9,CAFE DI NAPOLI,AL  ,0.96,
rec-005546-dup-0,Jociy,Nevvt0n,526-7s-q391,ma1e ,Brit:5h ,74,bacbeiors,70006.oz7,CAJUN ELECT,PA  ,0.52,
rec-005547-dup-0,Cbr'lstina,Hvclson,11q-3q-8221,fema|e,Gree|<,67,bachel0r5,82q48.s75,CALIF INSTITUTE FOR WOMEN,MA  ,0.75,
rec-005548-dup-0,Nic0ie,Bart0ri,217-1z-31s5,feiiiaje,Guirieari,7s,high_scb0ol,46485.j53,CALIFORNIA STYLE APTS,TX  ,0.92,
rec-005549-dup-0,Ml1<e,Zal>e1,603-g5-s168,ma1e ,Chirlese ,7l,high_sch0o1,5595g.8q8,CALLAHAN COUNTY COOP,NC  ,0.69,
rec-005550-dup-0,Gerje,Tyier,895-|4-67q8,ma|e ,Janaicari,76,ma5ter5,67z9g.781,CALVARY BAPTIST CHURCH,KY  ,0.97,
rec-005551-dup-0,Cherv|,Dejgad0,214-4q-12l5,fema:e,Seychel1o'ls ,29,ma5ter5,958g3.1s4,CARRIAGE HILL MHP,AL  ,0.04,
rec-005552-dup-0,Mau,Obre9om,270-4z-o098,fernaje,Al9enan,8z,high_5cbool,5572l.o86,CASCADE POINT,PR  ,0.74,
rec-005553-dup-0,Ric1>ard,Druru,307-z3-1o93,ma1e ,Eritrear:,s8,high_scbooj,5394z.74l,CENTER WEST |,MA  ,0.06,
rec-005554-dup-0,Cec:1ia,Mar5ball,725-9z-76g4,fenaie,Indone5'lan,z3,high_5cho0l,5511z.q4,CENTRAL UNITED METHODIST CHURCH,AL  ,0.75,
rec-005555-dup-0,Murrau,Wilc|er,7o0-47-z812,ma|e ,Laotlan,so,deqree,768o3.s8,CENTURY MAGNETICS,MA  ,0.58,
rec-005556-dup-0,Maru,Murphu,09q-77-7736,fernaie,Lvxembour9er,78,bacbel0rs,100781.zo8,CESCO ADVERTISING,MA  ,0.9,
rec-005557-dup-0,En'|d,C0te,459-27-q83o,fei:iale,Madaga5cari,7o,high_scbo0l,5038s.6z3,CH OF ASSUMPTION RECTORY,CA  ,0.67,
rec-005558-dup-0,T'lmothv,Campbeji,717-1o-44o4,ma1e ,Maurltariian,89,bigh_5chool,4286o.378,CHAMBERS ADVISORY GROUP,NY  ,0.06,
rec-005559-dup-0,Toriv,Mcca|i,658-s7-55s0,na|e ,Sene9a|ese,s6,deqree,7z776.q63,CHATHAN APTS,AL  ,0.04,
rec-005560-dup-0,Francls,Warrer:,103-q7-z019,femaie,Serbiar'l,5o,doct0ra1,787s5.z89,CHATTAHOOCHEE CENTER,TX  ,0.77,
rec-005561-dup-0,Deb1>:e,Dono9bue,327-09-4936,femaje,Spani5b,4l,d0ctorai,8zq53.58,CHEEK & SCOTT DRUGS,TX  ,0.66,
rec-005562-dup-0,Shan0ri,Mencle2,973-q8-40z3,feiiiaie,Togo|e5e,3s,high_scbo0l,q3171.q67,CHERRY LN TRAILER,CO  ,0.87,
rec-005563-dup-0,Daririy,Jefemalefernaleer5on,343-38-76j4,maje ,Trinidacljan,88,deqree,744q6.21|,CHERRY ST TRAILER PARK,CA  ,0.56,
rec-005564-dup-0,Sherleu,Lee,655-84-s0z2,fema'le,Uz1>el<,23,bachej0rs,9184z.g89,CHESTNUT HILL,MA  ,0.83,
rec-005565-dup-0,Paiiieia,Deyo5,170-80-6o0g,fenaje,Bolivlan,s8,de9ree,5717z.1z3,CHILD CARE ASSN,NY  ,0.89,
rec-005566-dup-0,Vi0iet,Doo|ey,337-75-z5s8,fema|e,Eritream,7z,high_5choo|,387o8.5q4,CHRYSLER APTS,KY  ,0.8,
rec-005567-dup-0,Jarne5,Sm:tb,506-|3-q655,ma|e ,Guirieam,7o,bacbel0rs,l057z6.94,CITRUS MANOR,MA  ,0.69,
rec-005568-dup-0,Ivaiii,Femclley,923-z3-0o64,maie ,Madaga5cari,76,cle9ree,67333.3sz,CITY OF SPUR,VA  ,0.8,
rec-005569-dup-0,Jau,Smi1ev,44g-s6-5333,ma|e ,Mav0tte,l8,hi9h_scbool,5261z.2g7,CITY TREASURER,PR  ,0.75,
rec-005570-dup-0,Michae1,Boynt0ri,488-8l-73q5,maie ,Tim0re5e,8j,high_5ch0ol,535|0.09q,CLINTON FLORIST,NJ  ,0.8,
rec-005571-dup-0,Ric1>ard,Willlam5,179-08-4zs3,maje ,Emirat'j ,6s,high_sch00l,44618.l18,CLSD ELECT GOPHER SATELLITE WC,NC  ,0.7,
rec-005572-dup-0,Jacqveiine,St0me,4z2-06-s064,femaje,Britlsb,86,bachel0r5,11z7l8.89,CLUB STAFFING,NJ  ,0.05,
rec-005573-dup-0,Barhara,Scbmeider,333-z2-g481,fema|e,Vene2velan,9s,high_5ch0ol,3q0z9.047,CMMNWLTH EDISON NUCLEAR P,ND  ,0.86,
rec-005574-dup-0,Sergj0,Reve5,050-4s-g963,ma|e ,Babarnian,37,cl0ctoral,83617.g4q,COAT OF ARMS APT,UT  ,0.05,
rec-005575-dup-0,Hejem,Larldo,737-2o-8q68,fema1e,Braziilan,3o,bachel0r5,72838.73s,COFFEE AND PIZZA CAFE,AL  ,0.61,
rec-005576-dup-0,Jefenajefemalerey,Dornam,92o-05-q070,ma|e ,Con9ole5e,z6,de9ree,786lq.798,COLEMAN HIGH SCHOOL,AL  ,0.05,
rec-005577-dup-0,Edwarc1,H0warcl,234-4s-2z37,maje ,Ivo'lriari ,2i,high_5cho0l,54768.6zs,COLLECTION & RECOVERY,CA  ,0.91,
rec-005578-dup-0,Ariclre,John5tori,179-7q-468q,ma|e ,Egyptlari,74,higb_sch0ol,3686o.q72,COLLEGE PARK,AZ  ,0.09,
rec-005579-dup-0,R0nnje,Prvjtt,0z6-o3-6563,ma1e ,Greernlander ,89,doct0ra|,1o23o4.879,COLONIAL GARDENS,MA  ,0.012452563,
rec-005580-dup-0,Tarvri,Wacje,620-67-8o6|,fema1e,Kiribat'| ,7s,bacbebrs,737z3.z8,COLORADO STONE,NJ  ,0.61,
rec-005581-dup-0,Wi1iiam,Ware,467-38-9888,ma1e ,Kuwa'lt:,6o,hjgh_schooi,5365q.28g,COLSON BLDG,PA  ,1,
rec-005582-dup-0,Chri5topber,Isa1>el1e,790-o2-z533,iiiaje ,Salvacl0rean,9o,deqree,567g6.61z,CORRIGANS JEWELERS,AL  ,0.1,
rec-005583-dup-0,Lil1'lan,Cajder0n,492-82-s9o5,fema'le,Firini5h,6j,doct0raj,1273g0.z29,COTTONWOOD APTS,NY  ,0.86,
rec-005584-dup-0,Davici,Starlce5,11s-40-q338,maje ,Fremcb,z3,loachel0rs,1029z|.635,COUCH AND DEILY,ND  ,0.9,
rec-005585-dup-0,Ricloard,Strickiarid,755-o|-8693,ma1e ,Ge0r9ian,9s,cle9ree,6o332.q59,COUNCIL OF URBN REG PLNNG,FL  ,0.74,
rec-005586-dup-0,Stac'i,Sirn0n,q03-1s-7822,fema1e,Greemjander ,99,high_5cbool,4861q.3z8,COUNTRY CLUB,AL  ,0.91,
rec-005587-dup-0,Martiiii,Mercer,966-9s-8s63,ma'le ,Grenacl'lan,83,ma5ter5,6q773.o35,COUNTRY CLUB APT,TX  ,0.85,
rec-005588-dup-0,Staceu,Mun02,51s-96-04g7,feiiia|e,Guadejovpian,7o,high_5cho0l,4592l.q87,COUNTRY CLUB APTS,NY  ,0.88,
rec-005589-dup-0,Feijpe,Hender5ori,1zq-83-7778,ma|e ,Hait'ian,8z,deqree,67668.l88,COUNTRY CLUB VILLAGE,CT  ,0.05,
rec-005590-dup-0,Dianiiie,R0iiiero,897-48-33os,feiiiaie,Brvneiari,49,bachel0r5,6s38g.539,DAVID BREN CO,PA  ,0.63,
rec-005591-dup-0,Jou,Rvsse1,06s-6g-7227,fenaie,Frericb,29,bachel0r5,95l1q.47,DC RETIREMENT,AL  ,0.97,
rec-005592-dup-0,Maurlce,Hermar:,496-|s-8035,ma1e ,Chirie5e ,z8,doctorai,79q08.86z,DEANS FLOWERS,OH  ,0.87,
rec-005593-dup-0,Ot'|s,Mo5snan,49o-74-59l8,maie ,Incliam,6z,deqree,7|747.o52,DEANS TRAVEL,NJ  ,0.07,
rec-005594-dup-0,Kellu,Friecliiian,z75-8s-8778,fernaje,Ka2al<h,99,high_5cbool,4l138.763,DEER CREEK APTS,NY  ,0.79,
rec-005595-dup-0,Phi1llp,Laxt0m,153-2g-72z6,ma|e ,Martinj9uais,39,bacbe|ors,93338.ss2,ELEVEN SEVEN,NJ  ,0.82,
rec-005596-dup-0,Edqar,Keljv,963-67-sz70,ma1e ,Mal'lari,29,hi9h_sch0ol,54937.8,GLEN MEADOWS RETIREMENT COMM,PA  ,0.92,
rec-005597-dup-0,F1oycl,Dja2,z49-38-223|,ma1e ,C0bmbian,7l,de9ree,6513|.9|2,AMBASSADOR APTS,NC  ,0.09,
rec-005598-dup-0,Mariso1,Coher'l,285-o4-o456,feiiiaie,Gam1oian,86,higb_schoo|,38o66.z17,AMERICA EAST,WV  ,0.71,
rec-005599-dup-0,Samclra,Washin9t0n,140-5s-6o83,fenaje,B0ljvian,8z,professi0rial,95q4o.38,APPLEGROVE HOMES,MA  ,0.7,
rec-005600-dup-0,Bonn1e,Acurla,018-1q-l097,fena|e,Gamloiari,7l,ma5ter5,7883q.q72,ARBOR VALLEY APTS,AL  ,0.69,
rec-005601-dup-0,Rutlo,Lind5av,177-3o-o366,fema1e,Nicaragyan,7z,high_sch0o1,50832.6zq,CLAREMONT,PA  ,0.69,
rec-005602-dup-0,Tona5a,Jvriker,607-77-82ss,fernaie,Caneroomian,5z,hlgh_5chool,41748.ss1,COHEN & JAMIESON,LA  ,0.97,
rec-005603-dup-0,Alt0ri,Jobn5on,841-6z-o644,ma|e ,Ganhian,6z,bache|or5,710ol.961,DCS SERVICES,GA  ,0.09,
rec-005604-dup-0,Br'lam,M0r5e,567-o7-7q77,ma|e ,Saudi Arabiar:,7l,higb_scbool,4334q.1z3,DO NOT INPUT,NY  ,0.64,
rec-005605-dup-0,Micbae1,Ri|ev,913-7s-29z6,ma|e ,Vene2uejan,7l,high_5choo1,4q28l.949,DRS KAPLAN OLCHOWSKI,ND  ,0.07,
rec-005606-dup-0,Jarnet,Wooci,887-83-ls87,fema'le,Panamamiam,79,bacbel0rs,6536s.7o6,ACADEMY PLAZA MEDICAL CENTER,NJ  ,0.79,
rec-005607-dup-0,Rer:e,Fra5er,5l4-g5-0031,ma|e ,Turko'liian,74,c1octoral,9587s.87s,ADDED TO CAPTURE DPS MAIL,NC  ,0.86,
rec-005608-dup-0,Chrls5y,Var9a5,477-14-l16s,fema1e,Brlt:sh,7s,hi9h_5chool,46q3z.388,ADDISON CLIFTON LLC,TX  ,0.78,
rec-005609-dup-0,Sa:ii,Herisori,894-78-o7s3,maje ,Tuvaivan,s8,high_sch00l,4373s.88g,ADDISON PUBLIC LIBRARY,CA  ,0.63,
rec-005610-dup-0,Trac:,Bur|<e,673-zg-3710,fema1e,Ugancian,67,bacbe|ors,6878g.7q5,ADDRESS LIST SERVICES,TN  ,0.89,
rec-005611-dup-0,Kim1>erjy,Jovce,386-8l-q015,fema|e,Ukra:riian,59,deqree,66z88.z85,ADDRESS MANAGEMENT SYSTEMS,PR  ,0.69,
rec-005612-dup-0,Kaseu,Lu51<,387-z2-z710,fernaje,Guatema1ari,z3,bache|or5,105s87.6g5,AIRPORT REAL ESTATE,OH  ,0.61,
rec-005613-dup-0,C:ara,Bearc1,155-7q-5z88,fema1e,Gulneam,6z,higb_scbool,4o098.l07,AIRPORTS DIRECTORS OFFICE,NY  ,0.83,
rec-005614-dup-0,Lyrj,Bemmett,209-68-g87z,fenaie,Gulnean,2o,hi9h_scho0l,36z66.g64,AIS,NJ  ,0.006700852,
rec-005615-dup-0,Lovjse,Phe1p5,905-|9-6z85,femaie,Gvyane5e,z8,bache|0rs,7386o.6q,AJ KNIEFFS,ND  ,0.64,
rec-005616-dup-0,B0mita,Smitlo,438-16-g3q2,fema'le,Ha'ltjan,6l,bache10rs,71|71.1l3,AKINS AND PETTIEHE,IL  ,0.92,
rec-005617-dup-0,Juclv,Selclel,250-q9-6o71,feiliale,Maurltiam,|8,higb_scho0l,4z886.6|7,AMERICAN TRUST & SAVINGS,NY  ,0.55,
rec-005618-dup-0,Tamrmy,Wlllians,410-49-8qq2,fermale,Gree|<,g3,de9ree,5966o.l09,AUDITORS OFFICE,NY  ,0.82,
rec-005619-dup-0,R0v,Vaiericia,113-z7-6764,ma|e ,Taj'1k,3s,hacheiors,77921.3os,BAKER APARTMENTS,OH  ,0.04,
rec-005620-dup-0,J0,Deje0n,823-q2-6q44,femaje,Argeritiniam,83,high_scl>ool,38q06.8q7,BANK OF IL EXEC CENTER,NC  ,0.87,
rec-005621-dup-0,Don5,Aceued0,509-97-o5|3,fena1e,Cubarn,qz,high_scboo|,4773q.6s7,BARIL  CPAS,AL  ,0.61,
rec-005622-dup-0,Charje5,Hvher,0q9-10-3q42,ma|e ,Icelar'ldic,4z,de9ree,719s5.52l,BARTON LODGE OFFICE,CA  ,0.73,
rec-005623-dup-0,Dod'je,Hernancjez,2q0-11-7q83,fema1e,Mozamhicam,93,deqree,583|l.638,BAYOU BEND TOWERS,NJ  ,0.63,
rec-005624-dup-0,Hamnab,Gla55,286-4g-l685,fena|e,Senega1ese,86,deqree,6q43g.484,BLACK FAN APTS,AL  ,0.98,
rec-005625-dup-0,Am|>er,Mcalii5ter,91|-75-s315,fema1e,Barl>aclian,4l,higb_scbool,405q3.4s,BLUEBERRY HILL,UT  ,0.75,
rec-005626-dup-0,Tiiiiothv,Redm0ncl,157-oq-3960,ma1e ,Canacl:an,3z,deqree,7225g.|9,BOARD OF HEALTH,CT  ,0.93,
rec-005627-dup-0,Rol>ert,Li20tte,751-11-o4z7,na1e ,Ru55ian,9z,high_sch0oj,51665.zs7,BRANFORD VILLAS,IN  ,0.73,
rec-005628-dup-0,Pene|0pe,Mckerizle,786-78-68i5,feiiia1e,Swedi5b,99,ma5ter5,118274.408,CARTER,PR  ,0.05,
rec-005629-dup-0,Ricloard,Sc0tt,077-5o-88s0,iilale ,Marshal1e5e ,z3,doct0raj,1067og.774,CHAMBER OF COMMERCE,MA  ,0.88,
rec-005630-dup-0,Wijhert,Br0vvn,832-84-2q2z,ma|e ,Puerto R:cam,74,deqree,6967l.63s,CHASE LINCOLN FIRST,AL  ,0.03,
rec-005631-dup-0,Br:ari,Ri05,162-3|-l759,ma|e ,Guyame5e,7o,de9ree,5g396.8s,CITY ADMINISTRATION,PA  ,0.54,
rec-005632-dup-0,Lj5a,Do1ari,441-83-3q83,ferriale,Yenerii,77,doct0raj,122og0.226,CNY COUNCIL ON ADOLESCENT PREGNANCY,CT  ,0.57,
rec-005633-dup-0,Devirj,Han5eri,044-8z-s740,feiiiaie,Nortb K0rean,3s,higb_scho0l,4|974.71l,DISTRICT COURT,CT  ,0.69,
rec-005634-dup-0,Mariue|,Yovmg,086-82-392|,ma:e ,Botsvvanari,36,deqree,758s3.55s,DR ANELLE DDS,NJ  ,0.74,
rec-005635-dup-0,Marc,Vari9,778-s6-o330,ma1e ,Monacarn,5z,hi9h_5chool,44196.336,DR LEVINE,MA  ,0.91,
rec-005636-dup-0,Vonc1a,Golcj,060-9z-78o6,feiilale,Chime5e,8g,high_scho0i,52332.6qq,EASTMAN,NY  ,0.94,
rec-005637-dup-0,Reiiiee,Fontem0t,214-5s-8g91,femaie,Ronariian,q3,de9ree,6593l.z3,EMERY AND WEBB INC,AL  ,0.56,
rec-005638-dup-0,R05e,Kiri9,|16-28-o135,feiiiaie,Niveam,36,bachei0rs,6366s.2s7,FRESH MEADOWS MEDICAL CEN,NH  ,1,
rec-005639-dup-0,Roioert,Martime2,14z-46-3z41,ma|e ,Guatena|an,68,deqree,66g59.3s1,GET MOBILNET BLDG,CA  ,0.83,
rec-005640-dup-0,Auc1rey,Denerit,s72-o3-6798,fema|e,La0t'lan,s6,h'lgh_sch0ol,510|7.877,GINOPS SALES,PA  ,0.55,
rec-005641-dup-0,Ade|irie,Dedncl<,572-3s-3q81,femaie,Honclvran,86,higb_scho0l,4587z.13z,HARRY HASSON AND SON,NY  ,0.88,
rec-005642-dup-0,Framl<,Lajrcl,802-8q-89s7,ma1e ,Chirie5e ,z7,bachel0r5,6773s.43s,HARRY M CARNES MD,AL  ,0.83,
rec-005643-dup-0,Sylyja,Haj|,658-z8-37z8,feiiia|e,Austnari,6i,bachei0rs,666l6.z49,HESSER COLLEGE,MA  ,0.81,
rec-005644-dup-0,Jerru,Gon2ale5,39l-35-42q1,ma|e ,Azerbai'lani,5z,doctora1,985s4.q93,HETRICK & BARBER,NY  ,0.89,
rec-005645-dup-0,Rut1>,Fie1cls,929-78-i406,feriale,Guvane5e,24,bacbel0rs,1088g1.z78,A J DEMAREST SCHOOL,MA  ,0.54,
rec-005646-dup-0,Tirnothv,Hur:t,512-78-38qo,maie ,Hajtiam,7l,high_sch0oj,386s7.4z7,A J GALLAGHER,PR  ,0.74,
rec-005647-dup-0,N'lch0las,Harn5,867-78-83z3,ma|e ,Liechtemste'lner,|8,deqree,76566.8z,AMERICAN NY HEART,ND  ,0.61,
rec-005648-dup-0,Je55ica,Mever5,266-20-s1s8,femaie,Mold0vari,3o,bache10rs,699qo.06,AMERICANA BLDG,MD  ,0.85,
rec-005649-dup-0,Allce,Waj1<er,133-03-q|21,fema|e,Azerbaiiami,6g,doct0rai,11907z.66s,APPLE RIDGE APARTMENTS,NJ  ,0.91,
rec-005650-dup-0,Mells5a,Richard5om,559-q3-8789,fema1e,Bahan'lan,36,deqree,5532i.588,APPLE RIDGE CONDOMINIUMS,NH  ,0.51,
rec-005651-dup-0,Mam|e,J0ne5,492-66-s|54,fena|e,Mongollan,|8,deqree,58|8z.534,AZALEA CT APTS,PR  ,0.54,
rec-005652-dup-0,Char|e5,Fra5ber,173-70-q6s6,maje ,Britj5h,99,ma5ter5,1o0708.o63,BALLSTON SPA NATL BANK,GA  ,0.64,
rec-005653-dup-0,J05eph,Mosqvecla,7q7-78-38|3,ma|e ,Antigyan,6o,higb_sch0ol,47913.6l4,BENTON MANOR APARTMENTS,NY  ,0.79,
rec-005654-dup-0,Jear'le,T0ttem,67|-33-s664,fema1e,Madaga5cam,q3,bache10rs,10s96g.546,BILINGUAL BUS CENTER,CT  ,0.09,
rec-005655-dup-0,Nettle,Alexanc1er,897-z8-7l77,ferna|e,Malaw'1an,89,ma5ter5,802g5.o36,BILL ADCOCK,AL  ,0.98,
rec-005656-dup-0,Micbelie,Canton,127-9|-7s64,femaje,Boliv'ian,83,deqree,61884.7oq,BRISTOL MYERS SQUIBB,AL  ,0.51,
rec-005657-dup-0,Phiiip,Wb:te,508-o2-z126,ma'le ,Kinl>ati ,2g,high_scbo0l,421sz.776,CENTURY APT,TX  ,0.71,
rec-005658-dup-0,Bar|>ara,Duri1ap,624-1q-4s70,fema'le,Kittit|an,8j,high_5cbool,368zz.657,CHATEAU ESTATES,SC  ,0.75,
rec-005659-dup-0,Ga:i,Blxl>y,21s-65-o441,feii'lale,Vincent'1an,8z,high_scbo0l,37z72.z74,CHATEAU NORMANDY APTS,ND  ,0.55,
rec-005660-dup-0,Pat,W0lfemaiee,652-37-7s8l,fema|e,Luciarl,39,bacbelor5,7685q.z53,CHATEAU ROYAL APT,TX  ,0.95,
rec-005661-dup-0,J0sepb,Toiji,845-qo-3034,ma'le ,Malavsjan,69,ma5ter5,9z756.q3,COUNTY COURTHOUSE,PR  ,0.08,
rec-005662-dup-0,Terru,Bigbaiii,790-69-1244,ma|e ,Eritrearn,s6,cle9ree,77q07.s55,DR CUTROFELLO,MO  ,0.89,
rec-005663-dup-0,Aclarn,Sujlivam,0s1-5q-7306,ma1e ,Estori'lan,99,deqree,6585q.76g,DR DANIE MARTISUS DDS,ND  ,0.54,
rec-005664-dup-0,Zacbarv,Chanberjain,081-7g-66s8,ma1e ,Maiiam,8l,cle9ree,8033q.888,DR KESTLER,NY  ,0.9,
rec-005665-dup-0,Car'los,Smitl>,128-87-8s2q,ma|e ,Sloya1<,7s,deqree,76og3.631,DR TRACHENBERG,IL  ,0.93,
